,Time (ms),VConstant (v),VSpike (v),Temperature (C)
73,694.0,0.0,0.0,22.75
74,696.0,0.0,0.0,22.75
75,698.0,0.0,0.0,22.75
76,700.0,0.0,0.0,22.75
77,702.0,0.0,0.0,22.75
78,704.0,0.0,0.0,22.75
79,706.0,0.0,0.0,22.75
80,708.0,0.0,0.0,22.75
81,710.0,0.0,0.0,22.75
82,712.0,0.0,0.0,22.75
83,714.0,0.0,0.0,22.75
84,716.0,0.0,0.0,22.75
85,718.0,0.0,0.0,22.75
86,720.0,0.0,0.0,22.75
87,722.0,0.0,0.0,22.75
88,724.0,0.0,0.0,22.75
89,727.0,0.0,0.0,22.75
90,729.0,0.0,0.0,22.75
91,731.0,0.0,0.0,22.75
92,733.0,0.0,0.0,22.75
93,735.0,0.0,0.0,22.75
94,737.0,0.0,0.0,22.75
95,739.0,0.0,0.0,22.75
96,741.0,0.0,0.0,22.75
97,743.0,0.0,0.0,22.75
98,745.0,0.0,0.0,22.75
99,747.0,0.0,0.0,22.75
100,749.0,0.0,0.0,22.75
101,751.0,0.0,0.0,22.75
102,753.0,0.0,0.0,22.75
103,755.0,0.0,0.0,22.75
104,757.0,0.0,0.0,22.75
105,759.0,0.0,0.0,22.75
106,761.0,0.0,0.0,22.75
107,763.0,0.0,0.0,22.75
108,765.0,0.0,0.0,22.75
109,768.0,0.0,0.0,22.75
110,770.0,0.0,0.0,22.75
111,772.0,0.0,0.0,22.75
112,774.0,0.0,0.0,22.75
113,776.0,0.0,0.0,22.75
114,778.0,0.0,0.0,22.75
115,780.0,0.0,0.0,22.75
116,782.0,0.0,0.0,22.75
117,784.0,0.0,0.0,22.75
118,786.0,0.0,0.0,22.75
119,788.0,0.0,0.0,22.75
120,790.0,0.0,0.0,22.75
121,792.0,0.0,0.0,22.75
122,794.0,0.0,0.0,22.75
123,796.0,0.0,0.0,22.75
124,798.0,0.0,0.0,22.75
125,800.0,0.0,0.0,22.75
126,802.0,0.0,0.0,22.75
127,804.0,0.0,0.0,22.75
128,806.0,0.0,0.0,22.75
129,808.0,0.0,0.0,22.75
130,811.0,0.0,0.0,22.75
131,813.0,0.0,0.0,22.75
132,815.0,0.0,0.0,22.75
133,817.0,0.0,0.0,22.75
134,819.0,0.0,0.0,22.75
135,821.0,0.0,0.0,22.75
136,823.0,0.0,0.0,22.75
137,825.0,0.0,0.0,22.75
138,827.0,0.0,0.0,22.75
139,829.0,0.0,0.0,22.75
140,831.0,0.0,0.0,22.75
141,833.0,0.0,0.0,22.75
142,835.0,0.0,0.0,22.75
143,837.0,0.0,0.0,22.75
144,839.0,0.0,0.0,22.75
145,841.0,0.0,0.0,22.75
146,843.0,0.0,0.0,22.75
147,845.0,0.0,0.0,22.75
148,847.0,0.0,0.0,22.75
149,849.0,0.0,0.0,22.75
150,851.0,0.0,0.0,22.75
151,854.0,0.0,0.0,22.75
152,856.0,0.0,0.0,22.75
153,858.0,0.0,0.0,22.75
154,860.0,0.0,0.0,22.75
155,862.0,0.0,0.0,22.75
156,864.0,0.0,0.0,22.75
157,866.0,0.0,0.0,22.75
158,868.0,0.0,0.0,22.75
159,870.0,0.0,0.0,22.75
160,872.0,0.0,0.0,22.75
161,874.0,0.0,0.0,22.75
162,876.0,0.0,0.0,22.75
163,878.0,0.0,0.0,22.75
164,880.0,0.0,0.0,22.75
165,882.0,0.0,0.0,22.75
166,884.0,0.0,0.0,22.75
167,886.0,0.0,0.0,22.75
168,888.0,0.0,0.0,22.75
169,890.0,0.0,0.0,22.75
170,892.0,0.0,0.0,22.75
171,894.0,0.0,0.0,22.75
172,897.0,0.0,0.0,22.75
173,899.0,0.0,0.0,22.75
174,901.0,0.0,0.0,22.75
175,903.0,0.0,0.0,22.75
176,905.0,0.0,0.0,22.75
177,907.0,0.0,0.0,22.75
178,909.0,0.0,0.0,22.75
179,911.0,0.0,0.0,22.75
180,913.0,0.0,0.0,22.75
181,915.0,0.0,0.0,22.75
182,917.0,0.0,0.0,22.75
183,919.0,0.0,0.0,22.75
184,921.0,0.0,0.0,22.75
185,923.0,0.0,0.0,22.75
186,925.0,0.0,0.0,22.75
187,927.0,0.0,0.0,22.75
188,929.0,0.0,0.0,22.75
189,931.0,0.0,0.0,22.75
190,933.0,0.0,0.0,22.75
191,935.0,0.0,0.0,22.75
192,937.0,0.0,0.0,22.75
193,940.0,0.0,0.0,22.75
194,942.0,0.0,0.0,22.75
195,944.0,0.0,0.0,22.75
196,946.0,0.0,0.0,22.75
197,948.0,0.0,0.0,22.75
198,950.0,0.0,0.0,22.75
199,952.0,0.0,0.0,22.75
200,954.0,0.0,0.0,22.75
201,956.0,0.0,0.0,22.75
202,958.0,0.0,0.0,22.75
203,960.0,0.0,0.0,22.75
204,962.0,0.0,0.0,22.75
205,964.0,0.0,0.0,22.75
206,966.0,0.0,0.0,22.75
207,968.0,0.0,0.0,22.75
208,970.0,0.0,0.0,22.75
209,972.0,0.0,0.0,22.75
210,974.0,0.0,0.0,22.75
211,976.0,0.0,0.0,22.75
212,124955.0,0.0,0.0,22.75
213,124957.0,0.0,0.0,22.75
214,124959.0,0.0,0.0,22.75
215,124961.0,0.0,0.0,22.75
216,124963.0,0.0,0.0,22.75
217,124966.0,0.0,0.0,22.75
218,124968.0,0.0,0.0,22.75
219,124971.0,0.0,0.0,22.81
220,125484.0,0.0,0.0,22.81
221,125487.0,0.0,0.0,22.81
222,125489.0,0.0,0.0,22.81
223,125491.0,0.0,0.0,22.81
224,125493.0,0.0,0.0,22.81
225,125496.0,0.0,0.0,22.81
226,125498.0,0.0,0.0,22.81
227,125500.0,0.0,0.0,22.81
228,125502.0,0.0,0.0,22.81
229,125504.0,0.0,0.0,22.81
230,125507.0,0.0,0.0,22.81
231,125509.0,0.0,0.0,22.81
232,125511.0,0.0,0.0,22.81
233,125513.0,0.0,0.0,22.81
234,125515.0,0.0,0.0,22.81
235,125518.0,0.0,0.0,22.81
236,125520.0,0.0,0.0,22.81
237,125522.0,0.0,0.0,22.81
238,125524.0,0.0,0.0,22.81
239,125528.0,0.0,0.0,22.81
240,125530.0,0.0,0.0,22.81
241,125532.0,0.0,0.0,22.81
242,125534.0,0.0,0.0,22.81
243,125536.0,0.0,0.0,22.81
244,125539.0,0.0,0.0,22.81
245,125541.0,0.0,0.0,22.81
246,125543.0,0.0,0.0,22.81
247,125545.0,0.0,0.0,22.81
248,125548.0,0.0,0.0,22.81
249,125550.0,0.0,0.0,22.81
250,125552.0,0.0,0.0,22.81
251,125554.0,0.0,0.0,22.81
252,125556.0,0.0,0.0,22.81
253,125559.0,0.0,0.0,22.81
254,125561.0,0.0,0.0,22.81
255,125563.0,0.0,0.0,22.81
256,125565.0,0.0,0.0,22.81
257,125569.0,0.0,0.0,22.81
258,125571.0,0.0,0.0,22.81
259,125573.0,0.0,0.0,22.81
260,125575.0,0.0,0.0,22.81
261,125577.0,0.0,0.0,22.81
262,125580.0,0.0,0.0,22.81
263,125582.0,0.0,0.0,22.81
264,125584.0,0.0,0.0,22.81
265,125586.0,0.0,0.0,22.81
266,125589.0,0.0,0.0,22.81
267,125591.0,0.0,0.0,22.81
268,125593.0,0.0,0.0,22.81
269,125595.0,0.0,0.0,22.81
270,125597.0,0.0,0.0,22.81
271,125600.0,0.0,0.0,22.81
272,125602.0,0.0,0.0,22.81
273,125604.0,0.0,0.0,22.81
274,125606.0,0.0,0.0,22.81
275,125609.0,0.0,0.0,22.81
276,125612.0,0.0,0.0,22.81
277,125614.0,0.0,0.0,22.81
278,125616.0,0.0,0.0,22.81
279,125618.0,0.0,0.0,22.81
280,125621.0,0.0,0.0,22.81
281,125623.0,0.0,0.0,22.81
282,125625.0,0.0,0.0,22.81
283,125627.0,0.0,0.0,22.81
284,125630.0,0.0,0.0,22.81
285,125632.0,0.0,0.0,22.81
286,125634.0,0.0,0.0,22.81
287,125636.0,0.0,0.0,22.81
288,125638.0,0.0,0.0,22.81
289,125641.0,0.0,0.0,22.81
290,125643.0,0.0,0.0,22.81
291,125645.0,0.0,0.0,22.81
292,125647.0,0.0,0.0,22.81
293,125650.0,0.0,0.0,22.81
294,125652.0,0.0,0.0,22.81
295,125655.0,0.0,0.0,22.81
296,125657.0,0.0,0.0,22.81
297,125659.0,0.0,0.0,22.81
298,125662.0,0.0,0.0,22.81
299,125664.0,0.0,0.0,22.81
300,125666.0,0.0,0.0,22.81
301,125668.0,0.0,0.0,22.81
302,125670.0,0.0,0.0,22.81
303,125673.0,0.0,0.0,22.81
304,125675.0,0.0,0.0,22.81
305,125677.0,0.0,0.0,22.81
306,125679.0,0.0,0.0,22.81
307,125682.0,0.0,0.0,22.81
308,125684.0,0.0,0.0,22.81
309,125686.0,0.0,0.0,22.81
310,125688.0,0.0,0.0,22.81
311,125691.0,0.0,0.0,22.81
312,125693.0,0.0,0.0,22.81
313,125696.0,0.0,0.0,22.81
314,125698.0,0.0,0.0,22.81
315,125700.0,0.0,0.0,22.81
316,125703.0,0.0,0.0,22.81
317,125705.0,0.0,0.0,22.81
318,125707.0,0.0,0.0,22.81
319,125709.0,0.0,0.0,22.81
320,125711.0,0.0,0.0,22.81
321,125714.0,0.0,0.0,22.81
322,125716.0,0.0,0.0,22.81
323,125718.0,0.0,0.0,22.81
324,125720.0,0.0,0.0,22.81
325,125723.0,0.0,0.0,22.81
326,125725.0,0.0,0.0,22.81
327,125727.0,0.0,0.0,22.81
328,125729.0,0.0,0.0,22.81
329,125731.0,0.0,0.0,22.81
330,125734.0,0.0,0.0,22.81
331,125736.0,0.0,0.0,22.81
332,125739.0,0.0,0.0,22.81
333,125741.0,0.0,0.0,22.81
334,125744.0,0.0,0.0,22.81
335,125746.0,0.0,0.0,22.81
336,125748.0,0.0,0.0,22.81
337,125750.0,0.0,0.0,22.81
338,125752.0,0.0,0.0,22.81
339,125755.0,0.0,0.0,22.81
340,125757.0,0.0,0.0,22.81
341,125759.0,0.0,0.0,22.81
342,125761.0,0.0,0.0,22.81
343,125764.0,0.0,0.0,22.81
344,125766.0,0.0,0.0,22.81
345,125768.0,0.0,0.0,22.81
346,125770.0,0.0,0.0,22.81
347,125772.0,0.0,0.0,22.81
348,125775.0,0.0,0.0,22.81
349,125777.0,0.0,0.0,22.81
350,125779.0,0.0,0.0,22.81
351,125782.0,0.0,0.0,22.81
352,125784.0,0.0,0.0,22.81
353,125787.0,0.0,0.0,22.81
354,125789.0,0.0,0.0,22.81
355,125791.0,0.0,0.0,22.81
356,125793.0,0.0,0.0,22.81
357,125796.0,0.0,0.0,22.81
358,125798.0,0.0,0.0,22.81
359,125800.0,0.0,0.0,22.81
360,125802.0,0.0,0.0,22.81
361,125805.0,0.0,0.0,22.81
362,125807.0,0.0,0.0,22.81
363,125809.0,0.0,0.0,22.81
364,125811.0,0.0,0.0,22.81
365,125813.0,0.0,0.0,22.81
366,125816.0,0.0,0.0,22.81
367,125818.0,0.0,0.0,22.81
368,125820.0,0.0,0.0,22.81
369,125822.0,0.0,0.0,22.81
370,125825.0,0.0,0.0,22.81
371,125828.0,0.0,0.0,22.81
372,125830.0,0.0,0.0,22.81
373,125832.0,0.0,0.0,22.81
374,125834.0,0.0,0.0,22.81
375,125837.0,0.0,0.0,22.81
376,125839.0,0.0,0.0,22.81
377,125841.0,0.0,0.0,22.81
378,125843.0,0.0,0.0,22.81
379,125846.0,0.0,0.0,22.81
380,125848.0,0.0,0.0,22.81
381,125850.0,0.0,0.0,22.81
382,125852.0,0.0,0.0,22.81
383,125854.0,0.0,0.0,22.81
384,125857.0,0.0,0.0,22.81
385,125859.0,0.0,0.0,22.81
386,125861.0,0.0,0.0,22.81
387,125863.0,0.0,0.0,22.81
388,125865.0,0.0,0.0,22.81
389,125869.0,0.0,0.0,22.81
390,125871.0,0.0,0.0,22.81
391,125873.0,0.0,0.0,22.81
392,125875.0,0.0,0.0,22.81
393,125878.0,0.0,0.0,22.81
394,125880.0,0.0,0.0,22.81
395,125882.0,0.0,0.0,22.81
396,125884.0,0.0,0.0,22.81
397,125887.0,0.0,0.0,22.81
398,125889.0,0.0,0.0,22.81
399,125891.0,0.0,0.0,22.81
400,125893.0,0.0,0.0,22.81
401,125895.0,0.0,0.0,22.81
402,125898.0,0.0,0.0,22.81
403,125900.0,0.0,0.0,22.81
404,125902.0,0.0,0.0,22.81
405,125904.0,0.0,0.0,22.81
406,125907.0,0.0,0.0,22.81
407,125910.0,0.0,0.0,22.81
408,125912.0,0.0,0.0,22.81
409,125914.0,0.0,0.0,22.81
410,125916.0,0.0,0.0,22.81
411,125919.0,0.0,0.0,22.81
412,125921.0,0.0,0.0,22.81
413,125923.0,0.0,0.0,22.81
414,125925.0,0.0,0.0,22.81
415,125928.0,0.0,0.0,22.81
416,125930.0,0.0,0.0,22.81
417,125932.0,0.0,0.0,22.81
418,125934.0,0.0,0.0,22.81
419,125936.0,0.0,0.0,22.81
420,125939.0,0.0,0.0,22.81
421,125941.0,0.0,0.0,22.81
422,125943.0,0.0,0.0,22.81
423,125945.0,0.0,0.0,22.81
424,125948.0,0.0,0.0,22.81
425,125950.0,0.0,0.0,22.81
426,125953.0,0.0,0.0,22.81
427,125955.0,0.0,0.0,22.81
428,125957.0,0.0,0.0,22.81
429,125960.0,0.0,0.0,22.81
430,125962.0,0.0,0.0,22.81
431,125964.0,0.0,0.0,22.81
432,125966.0,0.0,0.0,22.81
433,125969.0,0.0,0.0,22.81
434,125971.0,0.0,0.0,22.81
435,125973.0,0.0,0.0,22.81
436,125975.0,0.0,0.0,22.81
437,125977.0,0.0,0.0,22.81
438,125980.0,0.0,0.0,22.81
439,125982.0,0.0,0.0,22.81
440,125984.0,0.0,0.0,22.81
441,125986.0,0.0,0.0,22.81
442,125989.0,0.0,0.0,22.81
443,125991.0,0.0,0.0,22.81
444,125993.0,0.0,0.0,22.81
445,125996.0,0.0,0.0,22.81
446,125998.0,0.0,0.0,22.81
447,126001.0,0.0,0.0,22.81
448,126003.0,0.0,0.0,22.81
449,126005.0,0.0,0.0,22.81
450,126007.0,0.0,0.0,22.81
451,126010.0,0.0,0.0,22.81
452,126012.0,0.0,0.0,22.81
453,126014.0,0.0,0.0,22.81
454,126016.0,0.0,0.0,22.81
455,126018.0,0.0,0.0,22.81
456,126021.0,0.0,0.0,22.81
457,126023.0,0.0,0.0,22.81
458,126025.0,0.0,0.0,22.81
459,126027.0,0.0,0.0,22.81
460,126030.0,0.0,0.0,22.81
461,126032.0,0.0,0.0,22.81
462,126034.0,0.0,0.0,22.81
463,126036.0,0.0,0.0,22.81
464,126039.0,0.0,0.0,22.81
465,126042.0,0.0,0.0,22.81
466,126044.0,0.0,0.0,22.81
467,126046.0,0.0,0.0,22.81
468,126048.0,0.0,0.0,22.81
469,126051.0,0.0,0.0,22.81
470,126053.0,0.0,0.0,22.81
471,126055.0,0.0,0.0,22.81
472,126057.0,0.0,0.0,22.81
473,126059.0,0.0,0.0,22.81
474,126062.0,0.0,0.0,22.81
475,126064.0,0.0,0.0,22.81
476,126066.0,0.0,0.0,22.81
477,126068.0,0.0,0.0,22.81
478,126071.0,0.0,0.0,22.81
479,126073.0,0.0,0.0,22.81
480,126075.0,0.0,0.0,22.81
481,126077.0,0.0,0.0,22.81
482,126080.0,0.0,0.0,22.81
483,126083.0,0.0,0.0,22.81
484,126085.0,0.0,0.0,22.81
485,126087.0,0.0,0.0,22.81
486,126089.0,0.0,0.0,22.81
487,126092.0,0.0,0.0,22.81
488,126094.0,0.0,0.0,22.81
489,126096.0,0.0,0.0,22.81
490,126098.0,0.0,0.0,22.81
491,126100.0,0.0,0.0,22.81
492,126103.0,0.0,0.0,22.81
493,126105.0,0.0,0.0,22.81
494,126107.0,0.0,0.0,22.81
495,126109.0,0.0,0.0,22.81
496,126111.0,0.0,0.0,22.81
497,126114.0,0.0,0.0,22.81
498,126116.0,0.0,0.0,22.81
499,126118.0,0.0,0.0,22.81
500,126120.0,0.0,0.0,22.81
501,126124.0,0.0,0.0,22.81
502,126126.0,0.0,0.0,22.81
503,126128.0,0.0,0.0,22.81
504,126130.0,0.0,0.0,22.81
505,126133.0,0.0,0.0,22.81
506,126135.0,0.0,0.0,22.81
507,126137.0,0.0,0.0,22.81
508,126139.0,0.0,0.0,22.81
509,126141.0,0.0,0.0,22.81
510,126144.0,0.0,0.0,22.81
511,126146.0,0.0,0.0,22.81
512,126148.0,0.0,0.0,22.81
513,126150.0,0.0,0.0,22.81
514,126152.0,0.0,0.0,22.81
515,126155.0,0.0,0.0,22.81
516,126157.0,0.0,0.0,22.81
517,126159.0,0.0,0.0,22.81
518,126161.0,0.0,0.0,22.81
519,126164.0,0.0,0.0,22.81
520,126167.0,0.0,0.0,22.81
521,126169.0,0.0,0.0,22.81
522,126171.0,0.0,0.0,22.81
523,126173.0,0.0,0.0,22.81
524,126176.0,0.0,0.0,22.81
525,126178.0,0.0,0.0,22.81
526,126180.0,0.0,0.0,22.81
527,126182.0,0.0,0.0,22.81
528,126185.0,0.0,0.0,22.81
529,126187.0,0.0,0.0,22.81
530,126189.0,0.0,0.0,22.81
531,126191.0,0.0,0.0,22.81
532,126193.0,0.0,0.0,22.81
533,126196.0,0.0,0.0,22.81
534,126198.0,0.0,0.0,22.81
535,126200.0,0.0,0.0,22.81
536,126202.0,0.0,0.0,22.81
537,126205.0,0.0,0.0,22.81
538,126208.0,0.0,0.0,22.81
539,126210.0,0.0,0.0,22.81
540,126212.0,0.0,0.0,22.81
541,126214.0,0.0,0.0,22.81
542,126217.0,0.0,0.0049,22.81
543,126219.0,0.0,0.0049,22.81
544,126221.0,0.0,0.0,22.81
545,126223.0,0.0,0.0,22.81
546,126226.0,0.0,0.0,22.81
547,126228.0,0.0,0.0,22.81
548,126230.0,0.0,0.0,22.81
549,126232.0,0.0,0.0,22.81
550,126234.0,0.0,0.0,22.81
551,126237.0,0.0,0.0,22.81
552,126239.0,0.0,0.0,22.81
553,126241.0,0.0,0.0,22.81
554,126243.0,0.0,0.0,22.81
555,126246.0,0.0,0.0,22.81
556,126248.0,0.0,0.0,22.81
557,126251.0,0.0,0.0,22.81
558,126253.0,0.0,0.0,22.81
559,126256.0,0.0,0.0,22.81
560,126258.0,0.0,0.0,22.81
561,126260.0,0.0,0.0,22.81
562,126262.0,0.0,0.0,22.81
563,126264.0,0.0,0.0,22.81
564,126267.0,0.0,0.0,22.81
565,126269.0,0.0,0.0,22.81
566,126271.0,0.0,0.0,22.81
567,126273.0,0.0,0.0,22.81
568,126275.0,0.0,0.0,22.81
569,126278.0,0.0,0.0,22.81
570,126280.0,0.0,0.0,22.81
571,126282.0,0.0,0.0,22.81
572,126284.0,0.0,0.0,22.81
573,126287.0,0.0,0.0,22.81
574,126289.0,0.0,0.0,22.81
575,126291.0,0.0,0.0,22.81
576,126294.0,0.0,0.0,22.81
577,126297.0,0.0,0.0,22.81
578,126299.0,0.0,0.0,22.81
579,126301.0,0.0,0.0,22.81
580,126303.0,0.0,0.0,22.81
581,126305.0,0.0,0.0,22.81
582,126308.0,0.0,0.0,22.81
583,126310.0,0.0,0.0,22.81
584,126312.0,0.0,0.0,22.81
585,126314.0,0.0,0.0,22.81
586,126316.0,0.0,0.0,22.81
587,126319.0,0.0,0.0,22.81
588,126321.0,0.0,0.0,22.81
589,126323.0,0.0,0.0,22.81
590,126325.0,0.0,0.0,22.81
591,126328.0,0.0,0.0,22.81
592,126330.0,0.0,0.0,22.81
593,126332.0,0.0,0.0,22.81
594,126334.0,0.0,0.0,22.81
595,126337.0,0.0,0.0,22.81
596,126340.0,0.0,0.0,22.81
597,126342.0,0.0,0.0,22.81
598,126344.0,0.0,0.0,22.81
599,126346.0,0.0,0.0,22.81
600,126349.0,0.0,0.0,22.81
601,126351.0,0.0,0.0,22.81
602,126353.0,0.0,0.0,22.81
603,126355.0,0.0,0.0,22.81
604,126357.0,0.0,0.0,22.81
605,126360.0,0.0,0.0,22.81
606,126362.0,0.0,0.0,22.81
607,126364.0,0.0,0.0,22.81
608,126366.0,0.0,0.0,22.81
609,126369.0,0.0,0.0,22.81
610,126371.0,0.0,0.0,22.81
611,126373.0,0.0,0.0,22.81
612,126375.0,0.0,0.0,22.81
613,126377.0,0.0,0.0,22.81
614,126381.0,0.0,0.0,22.81
615,126383.0,0.0,0.0,22.81
616,126385.0,0.0,0.0,22.81
617,126387.0,0.0,0.0,22.81
618,126390.0,0.0,0.0,22.81
619,126392.0,0.0,0.0,22.81
620,126394.0,0.0,0.0,22.81
621,126396.0,0.0,0.0,22.81
622,126398.0,0.0,0.0,22.81
623,126401.0,0.0,0.0,22.81
624,126403.0,0.0,0.0,22.81
625,126405.0,0.0,0.0,22.81
626,126407.0,0.0,0.0,22.81
627,126410.0,0.0,0.0,22.81
628,126412.0,0.0,0.0,22.81
629,126414.0,0.0,0.0,22.81
630,126416.0,0.0,0.0,22.81
631,126418.0,0.0,0.0,22.81
632,126422.0,0.0,0.0,22.81
633,126424.0,0.0,0.0,22.81
634,126426.0,0.0,0.0,22.81
635,126428.0,0.0,0.0,22.81
636,126431.0,0.0,0.0,22.81
637,126433.0,0.0,0.0,22.81
638,126435.0,0.0,0.0,22.81
639,126437.0,0.0,0.0,22.81
640,126439.0,0.0,0.0,22.81
641,126442.0,0.0,0.0,22.81
642,126444.0,0.0,0.0,22.81
643,126446.0,0.0,0.0,22.81
644,126448.0,0.0,0.0,22.81
645,126451.0,0.0,0.0,22.81
646,126453.0,0.0,0.0,22.81
647,126455.0,0.0,0.0,22.81
648,126457.0,0.0,0.0,22.81
649,126459.0,0.0,0.0,22.81
650,126462.0,0.0,0.0,22.81
651,126465.0,0.0,0.0,22.81
652,126467.0,0.0,0.0,22.81
653,126469.0,0.0,0.0,22.81
654,126472.0,0.0,0.0,22.81
655,126474.0,0.0,0.0,22.81
656,126476.0,0.0,0.0,22.81
657,126478.0,0.0,0.0,22.81
658,126480.0,0.0,0.0,22.81
659,126483.0,0.0,0.0,22.81
660,126485.0,0.0,0.0,22.81
661,126487.0,0.0,0.0,22.81
662,126489.0,0.0,0.0,22.81
663,126492.0,0.0,0.0,22.81
664,126494.0,0.0,0.0,22.81
665,126496.0,0.0,0.0,22.81
666,126498.0,0.0,0.0049,22.81
667,126500.0,0.0,0.0049,22.81
668,126503.0,0.0,0.0,22.81
669,126505.0,0.0,0.0,22.81
670,126508.0,0.0,0.0,22.81
671,126510.0,0.0,0.0,22.81
672,126513.0,0.0,0.0,22.81
673,126515.0,0.0,0.0,22.81
674,126517.0,0.0,0.0,22.81
675,126519.0,0.0,0.0,22.81
676,126521.0,0.0,0.0,22.81
677,126524.0,0.0,0.0,22.81
678,126526.0,0.0,0.0,22.81
679,126528.0,0.0,0.0,22.81
680,126530.0,0.0,0.0,22.81
681,126533.0,0.0,0.0,22.81
682,126535.0,0.0,0.0,22.81
683,126537.0,0.0,0.0,22.81
684,126539.0,0.0,0.0,22.81
685,126541.0,0.0,0.0,22.81
686,126544.0,0.0,0.0,22.81
687,126546.0,0.0,0.0,22.81
688,126548.0,0.0,0.0,22.81
689,126551.0,0.0,0.0,22.81
690,126554.0,0.0,0.0,22.81
691,126556.0,0.0,0.0,22.81
692,126558.0,0.0,0.0,22.81
693,126560.0,0.0,0.0,22.81
694,126562.0,0.0,0.0,22.81
695,126565.0,0.0,0.0,22.81
696,126567.0,0.0,0.0,22.81
697,126569.0,0.0,0.0,22.81
698,126571.0,0.0,0.0,22.81
699,126574.0,0.0,0.0,22.81
700,126576.0,0.0,0.0,22.81
701,126578.0,0.0,0.0,22.81
702,126580.0,0.0,0.0,22.81
703,126582.0,0.0,0.0,22.81
704,126585.0,0.0,0.0,22.81
705,126587.0,0.0,0.0,22.81
706,126589.0,0.0,0.0,22.81
707,126592.0,0.0,0.0,22.81
708,126595.0,0.0,0.0,22.81
709,126597.0,0.0,0.0,22.81
710,126599.0,0.0,0.0,22.81
711,126601.0,0.0,0.0,22.81
712,126603.0,0.0,0.0,22.81
713,126606.0,0.0,0.0,22.81
714,126608.0,0.0,0.0,22.81
715,126610.0,0.0,0.0,22.81
716,126612.0,0.0,0.0,22.81
717,126615.0,0.0,0.0,22.81
718,126617.0,0.0,0.0,22.81
719,126619.0,0.0,0.0,22.81
720,126621.0,0.0,0.0,22.81
721,126623.0,0.0,0.0,22.81
722,126626.0,0.0,0.0,22.81
723,126628.0,0.0,0.0,22.81
724,126630.0,0.0,0.0,22.81
725,126632.0,0.0,0.0,22.81
726,126636.0,0.0,0.0,22.81
727,126638.0,0.0,0.0,22.81
728,126640.0,0.0,0.0,22.81
729,126642.0,0.0,0.0,22.81
730,126644.0,0.0,0.0,22.81
731,126647.0,0.0,0.0,22.81
732,126649.0,0.0,0.0,22.81
733,126651.0,0.0,0.0,22.81
734,126653.0,0.0,0.0,22.81
735,126656.0,0.0,0.0,22.81
736,126658.0,0.0,0.0,22.81
737,126660.0,0.0,0.0,22.81
738,126662.0,0.0,0.0,22.81
739,126664.0,0.0,0.0,22.81
740,126667.0,0.0,0.0,22.81
741,126669.0,0.0,0.0,22.81
742,126671.0,0.0,0.0,22.81
743,126673.0,0.0,0.0,22.81
