,Time (ms),VConstant (v),VSpike (v),Temperature (C)
90,733.0,0.0,0.782,22.56
91,735.0,0.0,0.782,22.56
92,737.0,0.0,0.782,22.56
93,739.0,0.0,0.782,22.56
94,741.0,0.0,0.782,22.56
95,744.0,0.0,0.782,22.56
96,746.0,0.0,0.782,22.56
97,748.0,0.0,0.782,22.56
98,750.0,0.0,0.782,22.56
99,752.0,0.7185,0.782,22.56
100,754.0,0.4692,0.782,22.56
101,756.0,0.3617,0.782,22.56
102,758.0,0.2933,0.782,22.56
103,760.0,0.2444,0.782,22.56
104,762.0,0.2151,0.782,22.56
105,764.0,0.0,0.782,22.56
106,766.0,0.0,0.782,22.56
107,769.0,0.0,0.782,22.56
108,771.0,0.0,0.782,22.56
109,773.0,0.0,0.782,22.56
110,775.0,0.0,0.782,22.56
111,777.0,0.0,0.782,22.56
112,779.0,0.0,0.782,22.56
113,781.0,0.0,0.782,22.56
114,783.0,0.0,0.782,22.56
115,785.0,0.0,0.782,22.56
116,787.0,0.0,0.782,22.56
117,789.0,0.0,0.782,22.56
118,791.0,0.0,0.782,22.56
119,793.0,0.0,0.782,22.56
120,795.0,0.0,0.782,22.56
121,797.0,0.0,0.782,22.56
122,799.0,0.0,0.782,22.56
123,801.0,0.0,0.782,22.56
124,803.0,0.0,0.782,22.56
125,805.0,0.0,0.782,22.56
126,807.0,0.0,0.782,22.56
127,809.0,0.0,0.782,22.56
128,812.0,0.0,0.782,22.56
129,814.0,0.0,0.782,22.56
130,816.0,0.0,0.782,22.56
131,818.0,0.0,0.782,22.56
132,820.0,0.0,0.782,22.56
133,823.0,0.0,0.782,22.56
134,825.0,0.0,0.782,22.56
135,827.0,0.0,0.782,22.56
136,829.0,0.0,0.782,22.56
137,831.0,0.0,0.782,22.56
138,833.0,0.0,0.782,22.56
139,835.0,0.0,0.782,22.56
140,837.0,0.0,0.782,22.56
141,839.0,0.0,0.782,22.56
142,841.0,0.0,0.782,22.56
143,843.0,0.0,0.782,22.56
144,845.0,0.0,0.782,22.56
145,847.0,0.0,0.782,22.56
146,849.0,0.0,0.782,22.56
147,851.0,0.0,0.782,22.56
148,854.0,0.7185,0.782,22.56
149,856.0,0.4692,0.782,22.56
150,858.0,0.3568,0.782,22.56
151,860.0,0.2884,0.782,22.56
152,862.0,0.2444,0.782,22.56
153,864.0,0.0,0.782,22.56
154,866.0,0.0,0.782,22.56
155,868.0,0.0,0.782,22.56
156,870.0,0.0,0.782,22.56
157,872.0,0.0,0.782,22.56
158,874.0,0.0,0.782,22.56
159,876.0,0.0,0.782,22.56
160,878.0,0.0,0.782,22.56
161,880.0,0.0,0.782,22.56
162,882.0,0.0,0.782,22.56
163,884.0,0.0,0.782,22.56
164,886.0,0.0,0.782,22.56
165,888.0,0.0,0.782,22.56
166,890.0,0.0,0.782,22.56
167,893.0,0.0,0.782,22.56
168,896.0,0.0,0.782,22.56
169,898.0,0.0,0.782,22.56
170,900.0,0.0,0.782,22.56
171,902.0,0.0,0.782,22.56
172,904.0,0.0,0.782,22.56
173,906.0,0.0,0.782,22.56
174,908.0,0.0,0.782,22.56
175,910.0,0.0,0.782,22.56
176,912.0,0.0,0.782,22.56
177,914.0,0.0,0.782,22.56
178,916.0,0.0,0.782,22.56
179,918.0,0.0,0.782,22.56
180,920.0,0.0,0.782,22.56
181,922.0,0.0,0.782,22.56
182,924.0,0.0,0.782,22.56
183,926.0,0.0,0.782,22.56
184,928.0,0.0,0.782,22.56
185,930.0,0.0,0.782,22.56
186,932.0,0.0,0.782,22.56
187,934.0,0.0,0.782,22.56
188,936.0,0.0,0.782,22.56
189,939.0,0.0,0.782,22.56
190,941.0,0.0,0.782,22.56
191,943.0,0.0,0.782,22.56
192,945.0,0.0,0.782,22.56
193,947.0,0.0,0.782,22.56
194,949.0,0.0,0.782,22.56
195,951.0,0.0,0.782,22.56
196,953.0,0.0,0.782,22.56
197,955.0,0.7185,0.782,22.56
198,957.0,0.4692,0.782,22.56
199,959.0,0.3568,0.782,22.56
200,961.0,0.2884,0.782,22.56
201,963.0,0.2444,0.782,22.56
202,965.0,0.2102,0.782,22.56
203,968.0,0.0,0.782,22.56
204,970.0,0.0,0.782,22.56
205,972.0,0.0,0.782,22.56
206,974.0,0.0,0.782,22.56
207,976.0,0.0,0.782,22.56
208,978.0,0.0,0.782,22.56
209,980.0,0.0,0.782,22.56
210,983.0,0.0,0.782,22.56
211,285036.0,0.0,0.782,22.56
212,285038.0,0.0,0.5474,22.69
213,285041.0,0.479,0.5474,22.69
214,285043.0,0.0,0.5474,22.69
215,285045.0,0.479,0.5474,22.69
216,285047.0,0.0,0.5474,22.69
217,285050.0,0.479,0.5425,22.69
218,285052.0,0.0,0.5425,22.69
219,285054.0,0.479,0.5474,22.69
220,285058.0,0.0,0.5474,22.69
221,285060.0,0.4839,0.5523,22.69
222,285062.0,0.0,0.5523,22.69
223,285064.0,0.479,0.5474,22.69
224,285067.0,0.0,0.5474,22.69
225,285069.0,0.4839,0.5474,22.69
226,285071.0,0.0,0.5474,22.69
227,285073.0,0.479,0.5474,22.69
228,285076.0,0.0,0.5474,22.69
229,285078.0,0.479,0.5474,22.69
230,285080.0,0.0,0.5474,22.69
231,285083.0,0.479,0.5474,22.69
232,285085.0,0.0,0.5474,22.69
233,285087.0,0.479,0.5474,22.69
234,285089.0,0.0,0.5474,22.69
235,285092.0,0.479,0.5474,22.69
236,285094.0,0.0,0.5474,22.69
237,285096.0,0.479,0.5474,22.69
238,285099.0,0.0,0.5474,22.69
239,285102.0,0.479,0.5474,22.69
240,285104.0,0.0,0.5474,22.69
241,285106.0,0.479,0.5474,22.69
242,285108.0,0.0,0.5474,22.69
243,285111.0,0.479,0.5474,22.69
244,285113.0,0.0,0.5474,22.69
245,285115.0,0.479,0.5474,22.69
246,285117.0,0.0,0.5474,22.69
247,285120.0,0.479,0.5474,22.69
248,285122.0,0.0,0.5474,22.69
249,285124.0,0.479,0.5474,22.69
250,285127.0,0.0,0.5474,22.69
251,285129.0,0.479,0.5474,22.69
252,285131.0,0.0,0.5474,22.69
253,285133.0,0.479,0.5474,22.69
254,285136.0,0.0,0.5474,22.69
255,285138.0,0.4839,0.5523,22.69
256,285140.0,0.0,0.5523,22.69
257,285143.0,0.479,0.5474,22.69
258,285146.0,0.0,0.5474,22.69
259,285148.0,0.479,0.5474,22.69
260,285150.0,0.0,0.5474,22.69
261,285153.0,0.479,0.5474,22.69
262,285155.0,0.0,0.5474,22.69
263,285157.0,0.479,0.5425,22.69
264,285159.0,0.0,0.5425,22.69
265,285162.0,0.479,0.5474,22.69
266,285164.0,0.0,0.5474,22.69
267,285166.0,0.479,0.5474,22.69
268,285168.0,0.0,0.5474,22.69
269,285171.0,0.479,0.5474,22.69
270,285173.0,0.0,0.5474,22.69
271,285175.0,0.479,0.5474,22.69
272,285177.0,0.0,0.5474,22.69
273,285180.0,0.479,0.5474,22.69
274,285182.0,0.0,0.5474,22.69
275,285185.0,0.479,0.5474,22.69
276,285187.0,0.0,0.5474,22.69
277,285190.0,0.479,0.5474,22.69
278,285192.0,0.0,0.5474,22.69
279,285194.0,0.479,0.5474,22.69
280,285197.0,0.0,0.5474,22.69
281,285199.0,0.4839,0.5523,22.69
282,285201.0,0.0,0.5523,22.69
283,285203.0,0.479,0.5474,22.69
284,285206.0,0.0,0.5474,22.69
285,285208.0,0.4839,0.5474,22.69
286,285210.0,0.0,0.5474,22.69
287,285212.0,0.479,0.5474,22.69
288,285215.0,0.0,0.5474,22.69
289,285217.0,0.479,0.5474,22.69
290,285219.0,0.0,0.5474,22.69
291,285222.0,0.479,0.5474,22.69
292,285224.0,0.0,0.5474,22.69
293,285227.0,0.479,0.5474,22.69
294,285229.0,0.0,0.5474,22.69
295,285232.0,0.479,0.5474,22.69
296,285234.0,0.0,0.5474,22.69
297,285236.0,0.479,0.5474,22.69
298,285238.0,0.0,0.5474,22.69
299,285241.0,0.479,0.5474,22.69
300,285243.0,0.0,0.5474,22.69
301,285245.0,0.479,0.5474,22.69
302,285247.0,0.0,0.5474,22.69
303,285250.0,0.479,0.5474,22.69
304,285252.0,0.0,0.5474,22.69
305,285254.0,0.479,0.5474,22.69
306,285256.0,0.0,0.5474,22.69
307,285259.0,0.479,0.5474,22.69
308,285261.0,0.0,0.5474,22.69
309,285263.0,0.479,0.5474,22.69
310,285266.0,0.0,0.5474,22.69
311,285268.0,0.4839,0.5474,22.69
312,285271.0,0.0,0.5474,22.69
313,285273.0,0.479,0.5474,22.69
314,285276.0,0.0,0.5474,22.69
315,285278.0,0.4839,0.5474,22.69
316,285280.0,0.0,0.5474,22.69
317,285282.0,0.479,0.5474,22.69
318,285285.0,0.0,0.5474,22.69
319,285287.0,0.479,0.5474,22.69
320,285289.0,0.0,0.5474,22.69
321,285292.0,0.479,0.5474,22.69
322,285294.0,0.0,0.5474,22.69
323,285296.0,0.479,0.5474,22.69
324,285298.0,0.0,0.5474,22.69
325,285301.0,0.479,0.5425,22.69
326,285303.0,0.0,0.5425,22.69
327,285305.0,0.479,0.5474,22.69
328,285307.0,0.0,0.5474,22.69
329,285310.0,0.479,0.5474,22.69
330,285313.0,0.0,0.5474,22.69
331,285315.0,0.479,0.5474,22.69
332,285317.0,0.0,0.5474,22.69
333,285320.0,0.479,0.5474,22.69
334,285322.0,0.0,0.5474,22.69
335,285324.0,0.4839,0.5474,22.69
336,285326.0,0.0,0.5474,22.69
337,285329.0,0.479,0.5474,22.69
338,285331.0,0.0,0.5474,22.69
339,285333.0,0.479,0.5474,22.69
340,285336.0,0.0,0.5474,22.69
341,285338.0,0.479,0.5474,22.69
342,285340.0,0.0,0.5474,22.69
343,285342.0,0.479,0.5474,22.69
344,285345.0,0.0,0.5474,22.69
345,285347.0,0.479,0.5474,22.69
346,285349.0,0.0,0.5474,22.69
347,285351.0,0.479,0.5474,22.69
348,285355.0,0.0,0.5474,22.69
349,285357.0,0.479,0.5474,22.69
350,285359.0,0.0,0.5474,22.69
351,285362.0,0.479,0.5474,22.69
352,285364.0,0.0,0.5474,22.69
353,285366.0,0.479,0.5474,22.69
354,285368.0,0.0,0.5474,22.69
355,285371.0,0.479,0.5474,22.69
356,285373.0,0.0,0.5474,22.69
357,285375.0,0.479,0.5474,22.69
358,285377.0,0.0,0.5474,22.69
359,285380.0,0.479,0.5474,22.69
360,285382.0,0.0,0.5474,22.69
361,285384.0,0.479,0.5474,22.69
362,285386.0,0.0,0.5474,22.69
363,285389.0,0.479,0.5474,22.69
364,285391.0,0.0,0.5474,22.69
365,285393.0,0.479,0.5474,22.69
366,285395.0,0.0,0.5474,22.69
367,285399.0,0.479,0.5474,22.69
368,285401.0,0.0,0.5474,22.69
369,285403.0,0.479,0.5474,22.69
370,285406.0,0.0,0.5474,22.69
371,285408.0,0.4839,0.5523,22.69
372,285410.0,0.0,0.5523,22.69
373,285412.0,0.479,0.5523,22.69
374,285415.0,0.0,0.5523,22.69
375,285417.0,0.479,0.5474,22.69
376,285419.0,0.0,0.5474,22.69
377,285421.0,0.479,0.5474,22.69
378,285424.0,0.0,0.5474,22.69
379,285426.0,0.479,0.5474,22.69
380,285428.0,0.0,0.5474,22.69
381,285431.0,0.479,0.5474,22.69
382,285433.0,0.0,0.5474,22.69
383,285435.0,0.479,0.5474,22.69
384,285437.0,0.0,0.5474,22.69
385,285441.0,0.4839,0.5474,22.69
386,285443.0,0.0,0.5474,22.69
387,285445.0,0.479,0.5425,22.69
388,285447.0,0.0,0.5425,22.69
389,285450.0,0.479,0.5425,22.69
390,285452.0,0.0,0.5425,22.69
391,285454.0,0.479,0.5474,22.69
392,285456.0,0.0,0.5474,22.69
393,285459.0,0.479,0.5425,22.69
394,285461.0,0.0,0.5425,22.69
395,285463.0,0.479,0.5474,22.69
396,285465.0,0.0,0.5474,22.69
397,285468.0,0.479,0.5474,22.69
398,285470.0,0.0,0.5474,22.69
399,285472.0,0.479,0.5474,22.69
400,285475.0,0.0,0.5474,22.69
401,285477.0,0.4839,0.5474,22.69
402,285479.0,0.0,0.5474,22.69
403,285481.0,0.479,0.5474,22.69
404,285485.0,0.0,0.5474,22.69
405,285487.0,0.479,0.5474,22.69
406,285489.0,0.0,0.5474,22.69
407,285491.0,0.479,0.5474,22.69
408,285494.0,0.0,0.5474,22.69
409,285496.0,0.479,0.5474,22.69
410,285498.0,0.0,0.5474,22.69
411,285501.0,0.479,0.5474,22.69
412,285503.0,0.0,0.5474,22.69
413,285505.0,0.479,0.5474,22.69
414,285507.0,0.0,0.5474,22.69
415,285510.0,0.479,0.5474,22.69
416,285512.0,0.0,0.5474,22.69
417,285514.0,0.479,0.5474,22.69
418,285516.0,0.0,0.5474,22.69
419,285519.0,0.479,0.5474,22.69
420,285521.0,0.0,0.5474,22.69
421,285523.0,0.479,0.5474,22.69
422,285526.0,0.0,0.5474,22.69
423,285529.0,0.479,0.5474,22.69
424,285531.0,0.0,0.5474,22.69
425,285533.0,0.479,0.5474,22.69
426,285535.0,0.0,0.5474,22.69
427,285538.0,0.479,0.5474,22.69
428,285540.0,0.0,0.5474,22.69
429,285542.0,0.479,0.5474,22.69
430,285545.0,0.0,0.5474,22.69
431,285547.0,0.4839,0.5523,22.69
432,285549.0,0.0,0.5523,22.69
433,285551.0,0.479,0.5474,22.69
434,285554.0,0.0,0.5474,22.69
435,285556.0,0.4839,0.5474,22.69
436,285558.0,0.0,0.5474,22.69
437,285560.0,0.479,0.5474,22.69
438,285563.0,0.0,0.5474,22.69
439,285565.0,0.479,0.5474,22.69
440,285568.0,0.0,0.5474,22.69
441,285571.0,0.479,0.5474,22.69
442,285573.0,0.0,0.5474,22.69
443,285575.0,0.479,0.5474,22.69
444,285577.0,0.0,0.5474,22.69
445,285580.0,0.479,0.5474,22.69
446,285582.0,0.0,0.5474,22.69
447,285584.0,0.479,0.5474,22.69
448,285586.0,0.0,0.5474,22.69
449,285589.0,0.479,0.5425,22.69
450,285591.0,0.0,0.5425,22.69
451,285593.0,0.479,0.5474,22.69
452,285595.0,0.0,0.5474,22.69
453,285598.0,0.479,0.5474,22.69
454,285600.0,0.0,0.5474,22.69
455,285602.0,0.479,0.5474,22.69
456,285604.0,0.0,0.5474,22.69
457,285607.0,0.479,0.5425,22.69
458,285609.0,0.0,0.5425,22.69
459,285612.0,0.479,0.5474,22.69
460,285615.0,0.0,0.5474,22.69
461,285617.0,0.4839,0.5474,22.69
462,285619.0,0.0,0.5474,22.69
463,285621.0,0.479,0.5474,22.69
464,285624.0,0.0,0.5474,22.69
465,285626.0,0.4839,0.5474,22.69
466,285628.0,0.0,0.5474,22.69
467,285630.0,0.479,0.5474,22.69
468,285633.0,0.0,0.5474,22.69
469,285635.0,0.479,0.5474,22.69
470,285637.0,0.0,0.5474,22.69
471,285640.0,0.479,0.5474,22.69
472,285642.0,0.0,0.5474,22.69
473,285644.0,0.479,0.5425,22.69
474,285646.0,0.0,0.5425,22.69
475,285649.0,0.479,0.5474,22.69
476,285651.0,0.0,0.5474,22.69
477,285654.0,0.479,0.5474,22.69
478,285656.0,0.0,0.5474,22.69
479,285659.0,0.479,0.5474,22.69
480,285661.0,0.0,0.5474,22.69
481,285663.0,0.479,0.5474,22.69
482,285665.0,0.0,0.5474,22.69
483,285668.0,0.479,0.5474,22.69
484,285670.0,0.0,0.5474,22.69
485,285672.0,0.479,0.5474,22.69
486,285674.0,0.0,0.5474,22.69
487,285677.0,0.479,0.5474,22.69
488,285679.0,0.0,0.5474,22.69
489,285681.0,0.479,0.5474,22.69
490,285684.0,0.0,0.5474,22.69
491,285686.0,0.4839,0.5474,22.69
492,285688.0,0.0,0.5474,22.69
493,285690.0,0.479,0.5474,22.69
494,285693.0,0.0,0.5474,22.69
495,285696.0,0.4839,0.5474,22.69
496,285698.0,0.0,0.5474,22.69
497,285700.0,0.479,0.5474,22.69
498,285703.0,0.0,0.5474,22.69
499,285705.0,0.479,0.5474,22.69
500,285707.0,0.0,0.5474,22.69
501,285710.0,0.479,0.5474,22.69
502,285712.0,0.0,0.5474,22.69
503,285714.0,0.479,0.5474,22.69
504,285716.0,0.0,0.5474,22.69
505,285719.0,0.479,0.5474,22.69
506,285721.0,0.0,0.5474,22.69
507,285723.0,0.479,0.5474,22.69
508,285725.0,0.0,0.5474,22.69
509,285728.0,0.479,0.5474,22.69
510,285730.0,0.0,0.5474,22.69
511,285732.0,0.479,0.5425,22.69
512,285734.0,0.0,0.5425,22.69
513,285737.0,0.479,0.5474,22.69
514,285740.0,0.0,0.5474,22.69
515,285742.0,0.479,0.5474,22.69
516,285744.0,0.0,0.5474,22.69
517,285747.0,0.479,0.5474,22.69
518,285749.0,0.0,0.5474,22.69
519,285751.0,0.479,0.5474,22.69
520,285754.0,0.0,0.5474,22.69
521,285756.0,0.4839,0.5474,22.69
522,285758.0,0.0,0.5474,22.69
523,285760.0,0.479,0.5474,22.69
524,285763.0,0.0,0.5474,22.69
525,285765.0,0.4839,0.5474,22.69
526,285767.0,0.0,0.5474,22.69
527,285769.0,0.479,0.5474,22.69
528,285772.0,0.0,0.5474,22.69
529,285774.0,0.479,0.5425,22.69
530,285776.0,0.0,0.5425,22.69
531,285779.0,0.479,0.5474,22.69
532,285782.0,0.0,0.5474,22.69
533,285784.0,0.479,0.5474,22.69
534,285786.0,0.0,0.5474,22.69
535,285789.0,0.479,0.5474,22.69
536,285791.0,0.0,0.5474,22.69
537,285793.0,0.479,0.5474,22.69
538,285795.0,0.0,0.5474,22.69
539,285798.0,0.479,0.5474,22.69
540,285800.0,0.0,0.5474,22.69
541,285802.0,0.479,0.5474,22.69
542,285804.0,0.0,0.5474,22.69
543,285807.0,0.479,0.5474,22.69
544,285809.0,0.0,0.5474,22.69
545,285811.0,0.479,0.5474,22.69
546,285813.0,0.0,0.5474,22.69
547,285816.0,0.479,0.5474,22.69
548,285818.0,0.0,0.5474,22.69
549,285820.0,0.479,0.5474,22.69
550,285824.0,0.0,0.5474,22.69
551,285826.0,0.479,0.5474,22.69
552,285828.0,0.0,0.5474,22.69
553,285830.0,0.479,0.5474,22.69
554,285833.0,0.0,0.5474,22.69
555,285835.0,0.4839,0.5523,22.69
556,285837.0,0.0,0.5523,22.69
557,285839.0,0.4839,0.5474,22.69
558,285842.0,0.0,0.5474,22.69
559,285844.0,0.479,0.5474,22.69
560,285846.0,0.0,0.5474,22.69
561,285849.0,0.479,0.5474,22.69
562,285851.0,0.0,0.5474,22.69
563,285853.0,0.479,0.5425,22.69
564,285855.0,0.0,0.5425,22.69
565,285858.0,0.479,0.5474,22.69
566,285860.0,0.0,0.5474,22.69
567,285862.0,0.479,0.5474,22.69
568,285864.0,0.0,0.5474,22.69
569,285868.0,0.479,0.5474,22.69
570,285870.0,0.0,0.5474,22.69
571,285872.0,0.479,0.5474,22.69
572,285874.0,0.0,0.5474,22.69
573,285877.0,0.479,0.5425,22.69
574,285879.0,0.0,0.5425,22.69
575,285881.0,0.479,0.5474,22.69
576,285883.0,0.0,0.5474,22.69
577,285886.0,0.479,0.5474,22.69
578,285888.0,0.0,0.5474,22.69
579,285890.0,0.479,0.5425,22.69
580,285893.0,0.0,0.5425,22.69
581,285895.0,0.4839,0.5523,22.69
582,285897.0,0.0,0.5523,22.69
583,285899.0,0.479,0.5474,22.69
584,285902.0,0.0,0.5474,22.69
585,285904.0,0.479,0.5523,22.69
586,285906.0,0.0,0.5523,22.69
587,285908.0,0.479,0.5474,22.69
588,285912.0,0.0,0.5474,22.69
589,285914.0,0.479,0.5474,22.69
590,285916.0,0.0,0.5474,22.69
591,285919.0,0.479,0.5474,22.69
592,285921.0,0.0,0.5474,22.69
593,285923.0,0.479,0.5474,22.69
594,285925.0,0.0,0.5474,22.69
595,285928.0,0.479,0.5474,22.69
596,285930.0,0.0,0.5474,22.69
597,285932.0,0.479,0.5474,22.69
598,285934.0,0.0,0.5474,22.69
599,285937.0,0.479,0.5474,22.69
600,285939.0,0.0,0.5474,22.69
601,285941.0,0.479,0.5474,22.69
602,285943.0,0.0,0.5474,22.69
603,285946.0,0.479,0.5474,22.69
604,285948.0,0.0,0.5474,22.69
605,285950.0,0.479,0.5474,22.69
606,285953.0,0.0,0.5474,22.69
607,285956.0,0.479,0.5474,22.69
608,285958.0,0.0,0.5474,22.69
609,285960.0,0.479,0.5474,22.69
610,285963.0,0.0,0.5474,22.69
611,285965.0,0.479,0.5474,22.69
612,285967.0,0.0,0.5474,22.69
613,285969.0,0.479,0.5474,22.69
614,285972.0,0.0,0.5474,22.69
615,285974.0,0.4839,0.5523,22.69
616,285976.0,0.0,0.5523,22.69
617,285978.0,0.479,0.5474,22.69
618,285981.0,0.0,0.5474,22.69
619,285983.0,0.479,0.5474,22.69
620,285985.0,0.0,0.5474,22.69
621,285988.0,0.479,0.5474,22.69
622,285990.0,0.0,0.5474,22.69
623,285992.0,0.479,0.5474,22.69
624,286505.0,0.0,0.5474,22.69
625,286509.0,0.7087,0.7771,22.69
626,286511.0,0.0,0.7771,22.69
627,286513.0,0.6158,0.6794,22.69
628,286515.0,0.0,0.6794,22.69
629,286518.0,0.5718,0.6354,22.69
630,286520.0,0.0,0.6354,22.69
631,286522.0,0.5523,0.6109,22.69
632,286524.0,0.0,0.6109,22.69
633,286527.0,0.5376,0.6012,22.69
634,286529.0,0.0,0.6012,22.69
635,286531.0,0.5279,0.5914,22.69
636,286534.0,0.0,0.5914,22.69
637,286536.0,0.5181,0.5816,22.69
638,286538.0,0.0,0.5816,22.69
639,286540.0,0.5083,0.5718,22.69
640,286543.0,0.0,0.5718,22.69
641,286545.0,0.5034,0.567,22.69
642,286547.0,0.0,0.567,22.69
643,286550.0,0.5034,0.5718,22.69
644,286553.0,0.0,0.5718,22.69
645,286555.0,0.4985,0.5621,22.69
646,286557.0,0.0,0.5621,22.69
647,286560.0,0.4985,0.5621,22.69
648,286562.0,0.0,0.5621,22.69
649,286564.0,0.4985,0.5621,22.69
650,286566.0,0.0,0.5621,22.69
651,286569.0,0.4936,0.5572,22.69
652,286571.0,0.0,0.5572,22.69
653,286573.0,0.4936,0.5572,22.69
654,286575.0,0.0,0.5572,22.69
655,286578.0,0.4888,0.5572,22.69
656,286580.0,0.0,0.5572,22.69
657,286582.0,0.4888,0.5572,22.69
658,286584.0,0.0,0.5572,22.69
659,286587.0,0.4888,0.5523,22.69
660,286589.0,0.0,0.5523,22.69
661,286592.0,0.4888,0.5523,22.69
662,286594.0,0.0,0.5523,22.69
663,286597.0,0.4888,0.5523,22.69
664,286599.0,0.0,0.5523,22.69
665,286601.0,0.4888,0.5523,22.69
666,286604.0,0.0,0.5523,22.69
667,286606.0,0.4888,0.5523,22.69
668,286608.0,0.0,0.5523,22.69
669,286610.0,0.4888,0.5523,22.69
670,286613.0,0.0,0.5523,22.69
671,286615.0,0.4888,0.5523,22.69
672,286617.0,0.0,0.5523,22.69
673,286619.0,0.4888,0.5523,22.69
674,286622.0,0.0,0.5523,22.69
675,286624.0,0.4888,0.5523,22.69
676,286626.0,0.0,0.5523,22.69
677,286629.0,0.4839,0.5523,22.69
678,286631.0,0.0,0.5523,22.69
679,286633.0,0.4839,0.5474,22.69
680,286636.0,0.0,0.5474,22.69
681,286639.0,0.4839,0.5474,22.69
682,286641.0,0.0,0.5474,22.69
683,286643.0,0.4839,0.5474,22.69
684,286645.0,0.0,0.5474,22.69
685,286648.0,0.479,0.5474,22.69
686,286650.0,0.0,0.5474,22.69
687,286652.0,0.4839,0.5474,22.69
688,286654.0,0.0,0.5474,22.69
689,286657.0,0.4839,0.5474,22.69
690,286659.0,0.0,0.5474,22.69
691,286661.0,0.4839,0.5474,22.69
692,286664.0,0.0,0.5474,22.69
693,286666.0,0.4839,0.5523,22.69
694,286668.0,0.0,0.5523,22.69
695,286670.0,0.4839,0.5523,22.69
696,286673.0,0.0,0.5523,22.69
697,286675.0,0.4839,0.5474,22.69
698,286678.0,0.0,0.5474,22.69
699,286680.0,0.4839,0.5523,22.69
700,286683.0,0.0,0.5523,22.69
701,286685.0,0.4839,0.5474,22.69
702,286687.0,0.0,0.5474,22.69
703,286690.0,0.4839,0.5474,22.69
704,286692.0,0.0,0.5474,22.69
705,286694.0,0.4839,0.5474,22.69
706,286696.0,0.0,0.5474,22.69
707,286699.0,0.4839,0.5474,22.69
708,286701.0,0.0,0.5474,22.69
709,286703.0,0.4839,0.5474,22.69
710,286705.0,0.0,0.5474,22.69
711,286708.0,0.479,0.5474,22.69
712,286710.0,0.0,0.5474,22.69
