,Time (ms),VConstant (v),VSpike (v),Temperature (C)
165,889.0,0.0,0.3715,22.5
166,891.0,0.0,0.3715,22.5
167,893.0,0.0,0.3715,22.5
168,896.0,0.0,0.3715,22.5
169,898.0,0.0,0.3715,22.5
170,900.0,0.0,0.3715,22.5
171,902.0,0.0,0.3715,22.5
172,904.0,0.0,0.3715,22.5
173,906.0,0.0,0.3715,22.5
174,908.0,0.0,0.3715,22.5
175,911.0,0.0,0.3715,22.5
176,913.0,0.0,0.3715,22.5
177,915.0,0.0,0.3715,22.5
178,917.0,0.0,0.3715,22.5
179,919.0,0.0,0.3715,22.5
180,921.0,0.0,0.3715,22.5
181,923.0,0.0,0.3715,22.5
182,925.0,0.0,0.3715,22.5
183,927.0,0.0,0.3715,22.5
184,929.0,0.0,0.3715,22.5
185,931.0,0.0,0.3715,22.5
186,933.0,0.0,0.3715,22.5
187,935.0,0.0,0.3715,22.5
188,937.0,0.0,0.3715,22.5
189,940.0,0.0,0.3715,22.5
190,942.0,0.0,0.3715,22.5
191,944.0,0.0,0.3715,22.5
192,946.0,0.0,0.3715,22.5
193,948.0,0.0,0.3715,22.5
194,950.0,0.0,0.3715,22.5
195,952.0,0.0,0.3715,22.5
196,954.0,0.3372,0.3715,22.5
197,956.0,0.2444,0.3715,22.5
198,958.0,0.2102,0.3715,22.5
199,960.0,0.1857,0.3715,22.5
200,962.0,0.1662,0.3715,22.5
201,964.0,0.1515,0.3715,22.5
202,966.0,0.0,0.3715,22.5
203,969.0,0.0,0.3715,22.5
204,971.0,0.0,0.3715,22.5
205,973.0,0.0,0.3715,22.5
206,975.0,0.0,0.3715,22.5
207,977.0,0.0,0.3715,22.5
208,979.0,0.0,0.3715,22.5
209,982.0,0.0,0.3715,22.5
210,984.0,0.0,0.3715,22.5
211,157846.0,0.2102,0.3715,22.5
212,157848.0,0.0,0.2444,22.5
213,157851.0,0.2102,0.2444,22.5
214,157853.0,0.0,0.2444,22.5
215,157855.0,0.2102,0.2444,22.5
216,157857.0,0.0,0.2444,22.5
217,157860.0,0.2102,0.2444,22.5
218,157862.0,0.0,0.2444,22.5
219,157864.0,0.2102,0.2444,22.5
220,157868.0,0.0,0.2444,22.5
221,157870.0,0.2102,0.2444,22.5
222,157872.0,0.0,0.2444,22.5
223,157874.0,0.2102,0.2444,22.5
224,157877.0,0.0,0.2444,22.5
225,157879.0,0.2102,0.2444,22.5
226,157881.0,0.0,0.2444,22.5
227,157883.0,0.2102,0.2444,22.5
228,157886.0,0.0,0.2444,22.5
229,157888.0,0.2102,0.2444,22.5
230,157890.0,0.0,0.2444,22.5
231,157893.0,0.2102,0.2493,22.5
232,157895.0,0.0,0.2493,22.5
233,157897.0,0.2102,0.2444,22.5
234,157899.0,0.0,0.2444,22.5
235,157902.0,0.2102,0.2444,22.5
236,157904.0,0.0,0.2444,22.5
237,157906.0,0.2102,0.2444,22.5
238,157908.0,0.0,0.2444,22.5
239,157912.0,0.2102,0.2444,22.5
240,157914.0,0.0,0.2444,22.5
241,157916.0,0.2102,0.2444,22.5
242,157918.0,0.0,0.2444,22.5
243,157921.0,0.2102,0.2444,22.5
244,157923.0,0.0,0.2444,22.5
245,157925.0,0.2102,0.2444,22.5
246,157927.0,0.0,0.2444,22.5
247,157930.0,0.2102,0.2444,22.5
248,157932.0,0.0,0.2444,22.5
249,157934.0,0.2102,0.2444,22.5
250,157936.0,0.0,0.2444,22.5
251,157939.0,0.2102,0.2493,22.5
252,157941.0,0.0,0.2493,22.5
253,157943.0,0.2102,0.2444,22.5
254,157946.0,0.0,0.2444,22.5
255,157948.0,0.2102,0.2444,22.5
256,157950.0,0.0,0.2444,22.5
257,157953.0,0.2102,0.2444,22.5
258,157956.0,0.0,0.2444,22.5
259,157958.0,0.2102,0.2444,22.5
260,157960.0,0.0,0.2444,22.5
261,157963.0,0.2102,0.2493,22.5
262,157965.0,0.0,0.2493,22.5
263,157967.0,0.2102,0.2444,22.5
264,157969.0,0.0,0.2444,22.5
265,157972.0,0.2102,0.2444,22.5
266,157974.0,0.0,0.2444,22.5
267,157976.0,0.2102,0.2444,22.5
268,157978.0,0.0,0.2444,22.5
269,157981.0,0.2102,0.2444,22.5
270,157983.0,0.0,0.2444,22.5
271,157985.0,0.2102,0.2444,22.5
272,157987.0,0.0,0.2444,22.5
273,157990.0,0.2102,0.2444,22.5
274,157992.0,0.0,0.2444,22.5
