,Time (ms),VConstant (v),VSpike (v),Temperature (C)
70,691.0,0.0,0.6843,22.62
71,693.0,0.0,0.6843,22.62
72,695.0,0.0,0.6843,22.62
73,697.0,0.0,0.6843,22.62
74,699.0,0.0,0.6843,22.62
75,701.0,0.0,0.6843,22.62
76,703.0,0.0,0.6843,22.62
77,705.0,0.0,0.6843,22.62
78,707.0,0.0,0.6843,22.62
79,709.0,0.0,0.6843,22.62
80,711.0,0.0,0.6843,22.62
81,713.0,0.0,0.6843,22.62
82,715.0,0.0,0.6843,22.62
83,717.0,0.0,0.6843,22.62
84,719.0,0.0,0.6843,22.62
85,721.0,0.0,0.6843,22.62
86,723.0,0.0,0.6843,22.62
87,726.0,0.0,0.6843,22.62
88,728.0,0.0,0.6843,22.62
89,730.0,0.0,0.6843,22.62
90,732.0,0.0,0.6843,22.62
91,734.0,0.0,0.6843,22.62
92,736.0,0.0,0.6843,22.62
93,738.0,0.0,0.6843,22.62
94,740.0,0.0,0.6843,22.62
95,742.0,0.0,0.6843,22.62
96,744.0,0.0,0.6843,22.62
97,746.0,0.0,0.6843,22.62
98,748.0,0.4399,0.6794,22.62
99,751.0,0.1173,0.6794,22.62
100,753.0,0.0782,0.6794,22.62
101,755.0,0.0587,0.6794,22.62
102,757.0,0.0489,0.6794,22.62
103,759.0,0.0,0.6794,22.62
104,761.0,0.0,0.6794,22.62
105,763.0,0.0,0.6794,22.62
106,765.0,0.0,0.6794,22.62
107,768.0,0.0,0.6794,22.62
108,770.0,0.0,0.6794,22.62
109,772.0,0.0,0.6794,22.62
110,774.0,0.0,0.6794,22.62
111,776.0,0.0,0.6794,22.62
112,778.0,0.0,0.6794,22.62
113,780.0,0.0,0.6794,22.62
114,782.0,0.0,0.6794,22.62
115,784.0,0.0,0.6794,22.62
116,786.0,0.0,0.6794,22.62
117,788.0,0.0,0.6794,22.62
118,790.0,0.0,0.6794,22.62
119,792.0,0.0,0.6794,22.62
120,794.0,0.0,0.6794,22.62
121,796.0,0.0,0.6794,22.62
122,798.0,0.0,0.6794,22.62
123,800.0,0.0,0.6794,22.62
124,802.0,0.0,0.6794,22.62
125,804.0,0.0,0.6794,22.62
126,806.0,0.0,0.6794,22.62
127,808.0,0.0,0.6794,22.62
128,811.0,0.0,0.6794,22.62
129,813.0,0.0,0.6794,22.62
130,815.0,0.0,0.6794,22.62
131,817.0,0.0,0.6794,22.62
132,819.0,0.0,0.6794,22.62
133,821.0,0.0,0.6794,22.62
134,824.0,0.0,0.6794,22.62
135,826.0,0.0,0.6794,22.62
136,828.0,0.0,0.6794,22.62
137,830.0,0.0,0.6794,22.62
138,832.0,0.0,0.6794,22.62
139,834.0,0.0,0.6794,22.62
140,836.0,0.0,0.6794,22.62
141,838.0,0.0,0.6794,22.62
142,840.0,0.0,0.6794,22.62
143,842.0,0.0,0.6794,22.62
144,844.0,0.0,0.6794,22.62
145,846.0,0.0,0.6794,22.62
146,848.0,0.0,0.6794,22.62
147,850.0,0.4399,0.6794,22.62
148,852.0,0.1124,0.6794,22.62
149,855.0,0.0782,0.6794,22.62
150,857.0,0.0587,0.6794,22.62
151,859.0,0.0489,0.6794,22.62
152,861.0,0.0,0.6794,22.62
153,863.0,0.0,0.6794,22.62
154,865.0,0.0,0.6794,22.62
155,867.0,0.0,0.6794,22.62
156,869.0,0.0,0.6794,22.62
157,871.0,0.0,0.6794,22.62
158,873.0,0.0,0.6794,22.62
159,875.0,0.0,0.6794,22.62
160,878.0,0.0,0.6794,22.62
161,880.0,0.0,0.6794,22.62
162,882.0,0.0,0.6794,22.62
163,884.0,0.0,0.6794,22.62
164,886.0,0.0,0.6794,22.62
165,888.0,0.0,0.6794,22.62
166,890.0,0.0,0.6794,22.62
167,892.0,0.0,0.6794,22.62
168,894.0,0.0,0.6794,22.62
169,897.0,0.0,0.6794,22.62
170,899.0,0.0,0.6794,22.62
171,901.0,0.0,0.6794,22.62
172,903.0,0.0,0.6794,22.62
173,905.0,0.0,0.6794,22.62
174,907.0,0.0,0.6794,22.62
175,909.0,0.0,0.6794,22.62
176,911.0,0.0,0.6794,22.62
177,913.0,0.0,0.6794,22.62
178,915.0,0.0,0.6794,22.62
179,917.0,0.0,0.6794,22.62
180,919.0,0.0,0.6794,22.62
181,921.0,0.0,0.6794,22.62
182,923.0,0.0,0.6794,22.62
183,925.0,0.0,0.6794,22.62
184,927.0,0.0,0.6794,22.62
185,929.0,0.0,0.6794,22.62
186,931.0,0.0,0.6794,22.62
187,933.0,0.0,0.6794,22.62
188,935.0,0.0,0.6794,22.62
189,937.0,0.0,0.6794,22.62
190,940.0,0.0,0.6794,22.62
191,942.0,0.0,0.6794,22.62
192,944.0,0.0,0.6794,22.62
193,946.0,0.0,0.6794,22.62
194,948.0,0.0,0.6794,22.62
195,950.0,0.0,0.6794,22.62
196,952.0,0.4448,0.694,22.62
197,955.0,0.1124,0.694,22.62
198,957.0,0.0782,0.694,22.62
199,959.0,0.0587,0.694,22.62
200,961.0,0.0489,0.694,22.62
201,963.0,0.0,0.694,22.62
202,965.0,0.0,0.694,22.62
203,967.0,0.0,0.694,22.62
204,969.0,0.0,0.694,22.62
205,971.0,0.0,0.694,22.62
206,973.0,0.0,0.694,22.62
207,975.0,0.0,0.694,22.62
208,977.0,0.0,0.694,22.62
209,979.0,0.0,0.694,22.62
210,982.0,0.0,0.694,22.62
211,984.0,0.0,0.694,22.69
212,45051.0,0.3812,0.6207,22.69
213,45054.0,0.0,0.6305,22.69
214,45057.0,0.3812,0.6305,22.69
215,45059.0,0.0,0.6354,22.69
216,45061.0,0.3763,0.6354,22.69
217,45063.0,0.0,0.6207,22.69
218,45066.0,0.3812,0.6207,22.69
219,45068.0,0.0,0.6305,22.69
220,45070.0,0.3763,0.6305,22.69
221,45072.0,0.0,0.6256,22.69
222,45074.0,0.3666,0.6256,22.69
223,45077.0,0.0,0.6207,22.69
224,45079.0,0.3812,0.6207,22.69
225,45081.0,0.0,0.6305,22.69
226,45083.0,0.3812,0.6305,22.69
227,45085.0,0.0,0.6354,22.69
228,45088.0,0.3763,0.6354,22.69
229,45090.0,0.0,0.6207,22.69
230,45092.0,0.3812,0.6207,22.69
231,45094.0,0.0,0.6305,22.69
232,45096.0,0.3812,0.6305,22.69
233,45100.0,0.0,0.6354,22.69
234,45102.0,0.3763,0.6354,22.69
235,45104.0,0.0,0.6256,22.69
236,45106.0,0.3763,0.6256,22.69
237,45109.0,0.0,0.6207,22.69
238,45111.0,0.3812,0.6207,22.69
239,45113.0,0.0,0.6305,22.69
240,45115.0,0.3812,0.6305,22.69
241,45117.0,0.0,0.6354,22.69
242,45119.0,0.3763,0.6354,22.69
243,45122.0,0.0,0.6207,22.69
244,45124.0,0.3812,0.6207,22.69
245,45126.0,0.0,0.6305,22.69
246,45128.0,0.3812,0.6305,22.69
247,45131.0,0.0,0.6305,22.69
248,45133.0,0.3812,0.6305,22.69
249,45135.0,0.0,0.6354,22.69
250,45137.0,0.3763,0.6354,22.69
251,45139.0,0.0,0.6207,22.69
252,45143.0,0.3763,0.6207,22.69
253,45145.0,0.0,0.6207,22.69
254,45147.0,0.3763,0.6207,22.69
255,45149.0,0.0,0.6207,22.69
256,45151.0,0.3812,0.6207,22.69
257,45154.0,0.0,0.6305,22.69
258,45156.0,0.3812,0.6305,22.69
259,45158.0,0.0,0.6354,22.69
260,45160.0,0.3763,0.6354,22.69
261,45162.0,0.0,0.6207,22.69
262,45165.0,0.3812,0.6207,22.69
263,45167.0,0.0,0.6305,22.69
264,45169.0,0.3812,0.6305,22.69
265,45171.0,0.0,0.6354,22.69
266,45173.0,0.3763,0.6354,22.69
267,45176.0,0.0,0.6207,22.69
268,45178.0,0.3812,0.6207,22.69
269,45180.0,0.0,0.6354,22.69
270,45182.0,0.3763,0.6354,22.69
271,45186.0,0.0,0.6207,22.69
272,45188.0,0.3812,0.6207,22.69
273,45190.0,0.0,0.6305,22.69
274,45192.0,0.3812,0.6305,22.69
275,45194.0,0.0,0.6354,22.69
276,45196.0,0.3763,0.6354,22.69
277,45199.0,0.0,0.6256,22.69
278,45201.0,0.3763,0.6256,22.69
279,45203.0,0.0,0.6207,22.69
280,45205.0,0.3812,0.6207,22.69
281,45208.0,0.0,0.6305,22.69
282,45210.0,0.3812,0.6305,22.69
283,45212.0,0.0,0.6354,22.69
284,45214.0,0.3763,0.6354,22.69
285,45216.0,0.0,0.6207,22.69
286,45219.0,0.3763,0.6207,22.69
287,45221.0,0.0,0.6207,22.69
288,45223.0,0.3812,0.6207,22.69
289,45225.0,0.0,0.6305,22.69
290,45228.0,0.3812,0.6305,22.69
291,45231.0,0.0,0.6354,22.69
292,45233.0,0.3763,0.6354,22.69
293,45235.0,0.0,0.6207,22.69
294,45237.0,0.3812,0.6207,22.69
295,45239.0,0.0,0.6305,22.69
296,45242.0,0.3812,0.6305,22.69
297,45244.0,0.0,0.6354,22.69
298,45246.0,0.3763,0.6354,22.69
299,45248.0,0.0,0.6207,22.69
300,45250.0,0.3812,0.6207,22.69
301,45253.0,0.0,0.6305,22.69
302,45255.0,0.3812,0.6305,22.69
303,45257.0,0.0,0.6354,22.69
304,45259.0,0.3763,0.6354,22.69
305,45262.0,0.0,0.6207,22.69
306,45264.0,0.3812,0.6207,22.69
307,45266.0,0.0,0.6305,22.69
308,45268.0,0.3812,0.6305,22.69
309,45271.0,0.0,0.6354,22.69
310,45273.0,0.3763,0.6354,22.69
311,45276.0,0.0,0.6256,22.69
312,45278.0,0.3763,0.6256,22.69
313,45280.0,0.0,0.6207,22.69
314,45282.0,0.3812,0.6207,22.69
315,45285.0,0.0,0.6305,22.69
316,45287.0,0.3812,0.6305,22.69
317,45289.0,0.0,0.6305,22.69
318,45291.0,0.3812,0.6305,22.69
319,45293.0,0.0,0.6305,22.69
320,45296.0,0.3763,0.6305,22.69
321,45298.0,0.0,0.6256,22.69
322,45300.0,0.3763,0.6256,22.69
323,45302.0,0.0,0.6207,22.69
324,45304.0,0.3812,0.6207,22.69
325,45307.0,0.0,0.6305,22.69
326,45309.0,0.3812,0.6305,22.69
327,45312.0,0.0,0.6354,22.69
328,45314.0,0.3763,0.6354,22.69
329,45316.0,0.0,0.6256,22.69
330,45319.0,0.3763,0.6256,22.69
331,45321.0,0.0,0.6207,22.69
332,45323.0,0.3812,0.6207,22.69
333,45325.0,0.0,0.6305,22.69
334,45327.0,0.3812,0.6305,22.69
335,45330.0,0.0,0.6354,22.69
336,45332.0,0.3763,0.6354,22.69
337,45334.0,0.0,0.6256,22.69
338,45336.0,0.3763,0.6256,22.69
339,45339.0,0.0,0.6207,22.69
340,45341.0,0.3812,0.6207,22.69
341,45343.0,0.0,0.6354,22.69
342,45345.0,0.3763,0.6354,22.69
343,45347.0,0.0,0.6256,22.69
344,45349.0,0.3763,0.6256,22.69
345,45352.0,0.0,0.6207,22.69
346,45355.0,0.3812,0.6207,22.69
347,45357.0,0.0,0.6354,22.69
348,45359.0,0.3763,0.6354,22.69
349,45362.0,0.0,0.6256,22.69
350,45364.0,0.3812,0.6256,22.69
351,45366.0,0.0,0.6207,22.69
352,45368.0,0.3812,0.6207,22.69
353,45370.0,0.0,0.6305,22.69
354,45373.0,0.3763,0.6305,22.69
355,45375.0,0.0,0.6256,22.69
356,45377.0,0.3763,0.6256,22.69
357,45379.0,0.0,0.6158,22.69
358,45381.0,0.3666,0.6158,22.69
359,45384.0,0.0,0.6207,22.69
360,45386.0,0.3812,0.6207,22.69
361,45388.0,0.0,0.6354,22.69
362,45390.0,0.3763,0.6354,22.69
363,45392.0,0.0,0.6256,22.69
364,45395.0,0.3763,0.6256,22.69
365,45398.0,0.0,0.6207,22.69
366,45400.0,0.3812,0.6207,22.69
367,45402.0,0.0,0.6354,22.69
368,45404.0,0.3763,0.6354,22.69
369,45407.0,0.0,0.6207,22.69
370,45409.0,0.3812,0.6207,22.69
371,45411.0,0.0,0.6354,22.69
372,45413.0,0.3763,0.6354,22.69
373,45416.0,0.0,0.6256,22.69
374,45418.0,0.3763,0.6256,22.69
375,45420.0,0.0,0.6207,22.69
376,45422.0,0.3812,0.6207,22.69
377,45424.0,0.0,0.6354,22.69
378,45427.0,0.3763,0.6354,22.69
379,45429.0,0.0,0.6158,22.69
380,45431.0,0.3763,0.6158,22.69
381,45433.0,0.0,0.6207,22.69
382,45435.0,0.3812,0.6207,22.69
383,45438.0,0.0,0.6354,22.69
384,45441.0,0.3763,0.6354,22.69
385,45443.0,0.0,0.6256,22.69
386,45445.0,0.3763,0.6256,22.69
387,45447.0,0.0,0.6207,22.69
388,45450.0,0.3812,0.6207,22.69
389,45452.0,0.0,0.6305,22.69
390,45454.0,0.3812,0.6305,22.69
391,45456.0,0.0,0.6354,22.69
392,45458.0,0.3763,0.6354,22.69
393,45461.0,0.0,0.6207,22.69
394,45463.0,0.3812,0.6207,22.69
395,45465.0,0.0,0.6305,22.69
396,45467.0,0.3812,0.6305,22.69
397,45470.0,0.0,0.6354,22.69
398,45472.0,0.3763,0.6354,22.69
399,45474.0,0.0,0.6207,22.6
400,47025.0,0.0,0.6207,22.62
401,47027.0,0.3812,0.6256,22.62
402,47030.0,0.0,0.6256,22.62
403,47032.0,0.3812,0.6256,22.62
404,47034.0,0.0,0.6256,22.62
405,47036.0,0.3812,0.6256,22.62
406,47039.0,0.0,0.6256,22.62
407,47041.0,0.3812,0.6256,22.62
408,47043.0,0.0,0.6256,22.62
409,47045.0,0.3763,0.6256,22.62
410,47047.0,0.0,0.6256,22.62
411,47050.0,0.3763,0.6256,22.62
412,47052.0,0.0,0.6256,22.62
413,47054.0,0.3763,0.6256,22.62
414,47056.0,0.0,0.6256,22.62
415,47058.0,0.3812,0.6256,22.62
416,47062.0,0.0,0.6256,22.62
417,47064.0,0.3763,0.6256,22.62
418,47066.0,0.0,0.6256,22.62
419,47068.0,0.3812,0.6256,22.62
420,47071.0,0.0,0.6256,22.62
421,47073.0,0.3763,0.6256,22.62
422,47075.0,0.0,0.6256,22.62
423,47077.0,0.3812,0.6256,22.62
424,47079.0,0.0,0.6256,22.62
425,47082.0,0.3861,0.6256,22.62
426,47084.0,0.0,0.6354,22.62
427,47086.0,0.3812,0.6354,22.62
428,47088.0,0.0,0.6256,22.62
429,47090.0,0.3812,0.6256,22.62
430,47093.0,0.0,0.6256,22.62
431,47095.0,0.3812,0.6256,22.62
432,47097.0,0.0,0.6256,22.62
433,47099.0,0.3812,0.6256,22.62
434,47101.0,0.0,0.6256,22.62
435,47105.0,0.3812,0.6256,22.62
436,47107.0,0.0,0.6256,22.62
437,47109.0,0.3812,0.6256,22.62
438,47111.0,0.0,0.6256,22.62
439,47113.0,0.3812,0.6256,22.62
440,47116.0,0.0,0.6305,22.62
441,47118.0,0.3812,0.6305,22.62
442,47120.0,0.0,0.6403,22.62
443,47122.0,0.3861,0.6403,22.62
444,47125.0,0.0,0.6403,22.62
445,47127.0,0.3861,0.6403,22.62
446,47129.0,0.0,0.6403,22.62
447,47131.0,0.3861,0.6403,22.62
448,47133.0,0.0,0.6403,22.62
449,47135.0,0.3763,0.6403,22.62
450,47138.0,0.0,0.6109,22.62
451,47140.0,0.3812,0.6109,22.62
452,47142.0,0.0,0.6354,22.62
453,47144.0,0.3812,0.6354,22.62
454,47148.0,0.0,0.6305,22.62
455,47150.0,0.3812,0.6305,22.62
456,47152.0,0.0,0.6403,22.62
457,47154.0,0.3763,0.6403,22.62
458,47156.0,0.0,0.6109,22.62
459,47159.0,0.3812,0.6109,22.62
460,47161.0,0.0,0.6256,22.62
461,47163.0,0.3763,0.6256,22.62
462,47165.0,0.0,0.6158,22.62
463,47167.0,0.3715,0.6158,22.62
464,47170.0,0.0,0.6256,22.62
465,47172.0,0.3812,0.6256,22.62
466,47174.0,0.0,0.6256,22.62
467,47176.0,0.3812,0.6256,22.62
468,47179.0,0.0,0.6256,22.62
469,47181.0,0.3812,0.6256,22.62
470,47183.0,0.0,0.6256,22.62
471,47185.0,0.3812,0.6256,22.62
472,47187.0,0.0,0.6256,22.62
473,47190.0,0.3763,0.6256,22.62
474,47193.0,0.0,0.6207,22.62
475,47195.0,0.3812,0.6207,22.62
476,47197.0,0.0,0.6403,22.62
477,47199.0,0.3763,0.6403,22.62
478,47202.0,0.0,0.6109,22.62
479,47204.0,0.3812,0.6109,22.62
480,47206.0,0.0,0.6354,22.62
481,47208.0,0.3812,0.6354,22.62
482,47210.0,0.0,0.6256,22.62
483,47213.0,0.3763,0.6256,22.62
484,47215.0,0.0,0.6207,22.62
485,47217.0,0.3812,0.6207,22.62
486,47219.0,0.0,0.6354,22.62
487,47221.0,0.3763,0.6354,22.62
488,47224.0,0.0,0.6256,22.62
489,47226.0,0.3812,0.6256,22.62
490,47228.0,0.0,0.6256,22.62
491,47230.0,0.3812,0.6256,22.62
492,47234.0,0.0,0.6256,22.62
493,47236.0,0.3812,0.6256,22.62
494,47238.0,0.0,0.6256,22.62
495,47240.0,0.3812,0.6256,22.62
496,47242.0,0.0,0.6256,22.62
497,47244.0,0.3763,0.6256,22.62
498,47247.0,0.0,0.6207,22.62
499,47249.0,0.3812,0.6207,22.62
500,47251.0,0.0,0.6354,22.62
501,47253.0,0.3812,0.6354,22.62
502,47256.0,0.0,0.6256,22.62
503,47258.0,0.3812,0.6256,22.62
504,47260.0,0.0,0.6256,22.62
505,47262.0,0.3812,0.6256,22.62
506,47264.0,0.0,0.6256,22.62
507,47267.0,0.3763,0.6256,22.62
508,47269.0,0.0,0.6256,22.62
509,47271.0,0.3763,0.6256,22.62
510,47273.0,0.0,0.6256,22.62
511,47276.0,0.3812,0.6256,22.62
512,47279.0,0.0,0.6256,22.62
513,47281.0,0.3812,0.6256,22.62
514,47283.0,0.0,0.6256,22.62
515,47285.0,0.3763,0.6256,22.62
516,47288.0,0.0,0.6256,22.62
517,47290.0,0.3812,0.6256,22.62
518,47292.0,0.0,0.6256,22.62
519,47294.0,0.3812,0.6256,22.62
520,47296.0,0.0,0.6256,22.62
521,47299.0,0.3812,0.6256,22.62
522,47301.0,0.0,0.6305,22.62
523,47303.0,0.3812,0.6305,22.62
524,47305.0,0.0,0.6403,22.62
525,47307.0,0.3812,0.6403,22.62
526,47310.0,0.0,0.6403,22.62
527,47312.0,0.3763,0.6403,22.62
528,47314.0,0.0,0.6109,22.62
529,47316.0,0.3812,0.6109,22.62
530,47319.0,0.0,0.6354,22.62
531,47322.0,0.3812,0.6354,22.62
532,47324.0,0.0,0.6305,22.62
533,47326.0,0.3812,0.6305,22.62
534,47328.0,0.0,0.6305,22.62
535,47330.0,0.3763,0.6305,22.62
536,47333.0,0.0,0.6403,22.62
537,47335.0,0.3763,0.6403,22.62
538,47337.0,0.0,0.6109,22.62
539,47339.0,0.3812,0.6109,22.62
540,47341.0,0.0,0.6354,22.62
541,47344.0,0.3812,0.6354,22.62
542,47346.0,0.0,0.6256,22.62
543,47348.0,0.3812,0.6256,22.62
544,47350.0,0.0,0.6256,22.62
545,47352.0,0.3812,0.6256,22.62
546,47355.0,0.0,0.6305,22.62
547,47357.0,0.3861,0.6305,22.62
548,47360.0,0.0,0.6403,22.62
549,47362.0,0.3812,0.6403,22.62
550,47365.0,0.0,0.6403,22.62
551,47367.0,0.3812,0.6403,22.62
552,47369.0,0.0,0.6403,22.62
553,47371.0,0.3812,0.6403,22.62
554,47373.0,0.0,0.6403,22.62
555,47375.0,0.3812,0.6403,22.62
556,47378.0,0.0,0.6403,22.62
557,47380.0,0.3812,0.6403,22.62
558,47382.0,0.0,0.6403,22.62
559,47384.0,0.3812,0.6403,22.62
560,47387.0,0.0,0.6403,22.62
561,47389.0,0.3812,0.6403,22.62
562,47391.0,0.0,0.6403,22.62
563,47393.0,0.3812,0.6403,22.62
564,47395.0,0.0,0.6403,22.62
565,47397.0,0.3812,0.6403,22.62
566,47400.0,0.0,0.6305,22.62
567,47403.0,0.3812,0.6305,22.62
568,47405.0,0.0,0.6403,22.62
569,47407.0,0.3812,0.6403,22.62
570,47410.0,0.0,0.6403,22.62
571,47412.0,0.3812,0.6403,22.62
572,47414.0,0.0,0.6403,22.62
573,47416.0,0.3812,0.6403,22.62
574,47418.0,0.0,0.6403,22.62
575,47421.0,0.3812,0.6403,22.62
576,47423.0,0.0,0.6305,22.62
577,47425.0,0.3812,0.6305,22.62
578,47427.0,0.0,0.6403,22.62
579,47429.0,0.3812,0.6403,22.62
580,47432.0,0.0,0.6403,22.62
581,47434.0,0.3861,0.6403,22.62
582,47436.0,0.0,0.6403,22.62
583,47438.0,0.3861,0.6403,22.62
584,47440.0,0.0,0.6452,22.62
585,47443.0,0.3812,0.6452,22.62
586,47446.0,0.0,0.6305,22.62
587,47448.0,0.3812,0.6305,22.62
588,47450.0,0.0,0.6403,22.62
589,47452.0,0.3763,0.6403,22.62
590,47455.0,0.0,0.6403,22.62
591,47457.0,0.3812,0.6403,22.62
592,47459.0,0.0,0.6403,22.62
593,47461.0,0.3812,0.6403,22.62
594,47463.0,0.0,0.6403,22.62
595,47466.0,0.3812,0.6403,22.62
596,47468.0,0.0,0.6403,22.62
597,47470.0,0.3812,0.6403,22.62
598,47472.0,0.0,0.6403,22.62
599,47474.0,0.3812,0.6403,22.62
600,47477.0,0.0,0.6403,22.62
601,47479.0,0.3861,0.6403,22.62
602,47481.0,0.0,0.6403,22.62
603,47483.0,0.3812,0.6403,22.62
604,47486.0,0.0,0.6403,22.62
605,47489.0,0.3812,0.6403,22.62
606,47491.0,0.0,0.6403,22.62
607,47493.0,0.3861,0.6403,22.62
608,47495.0,0.0,0.6403,22.62
609,47497.0,0.3812,0.6403,22.62
610,47500.0,0.0,0.6403,22.62
611,47502.0,0.3763,0.6403,22.62
612,47504.0,0.0,0.6109,22.62
613,47506.0,0.3812,0.6109,22.62
614,47509.0,0.0,0.6354,22.62
615,47511.0,0.3812,0.6354,22.62
616,47513.0,0.0,0.6256,22.62
617,47515.0,0.3812,0.6256,22.62
618,47517.0,0.0,0.6256,22.62
619,47520.0,0.3812,0.6256,22.62
620,47522.0,0.0,0.6354,22.62
621,47524.0,0.3812,0.6354,22.62
622,47526.0,0.0,0.6256,22.62
623,47528.0,0.3763,0.6256,22.62
624,47532.0,0.0,0.6256,22.62
625,47534.0,0.3812,0.6256,22.62
626,47536.0,0.0,0.6256,22.62
627,47538.0,0.3763,0.6256,22.62
628,47540.0,0.0,0.6256,22.62
629,47543.0,0.3812,0.6256,22.62
630,47545.0,0.0,0.6256,22.62
631,47547.0,0.3812,0.6256,22.62
632,47549.0,0.0,0.6256,22.62
633,47551.0,0.3812,0.6256,22.62
634,47554.0,0.0,0.6256,22.62
635,47556.0,0.3812,0.6256,22.62
636,47558.0,0.0,0.6256,22.62
637,47560.0,0.3812,0.6256,22.62
638,47563.0,0.0,0.6256,22.62
639,47565.0,0.3812,0.6256,22.62
640,47567.0,0.0,0.6256,22.62
641,47569.0,0.3763,0.6256,22.62
642,47571.0,0.0,0.6256,22.62
643,47575.0,0.3812,0.6256,22.62
644,47577.0,0.0,0.6256,22.62
645,47579.0,0.3812,0.6256,22.62
646,47581.0,0.0,0.6256,22.62
647,47583.0,0.3812,0.6256,22.62
648,47586.0,0.0,0.6256,22.62
649,47588.0,0.3812,0.6256,22.62
650,47590.0,0.0,0.6256,22.62
651,47592.0,0.3812,0.6256,22.62
652,47595.0,0.0,0.6256,22.62
653,47597.0,0.3812,0.6256,22.62
654,47599.0,0.0,0.6256,22.62
655,47601.0,0.3812,0.6256,22.62
656,47603.0,0.0,0.6256,22.62
657,47606.0,0.3763,0.6256,22.62
658,47608.0,0.0,0.6207,22.62
659,47610.0,0.3812,0.6207,22.62
660,47612.0,0.0,0.6354,22.62
661,47614.0,0.3812,0.6354,22.62
662,47618.0,0.0,0.6256,22.62
663,47620.0,0.3812,0.6256,22.62
664,47622.0,0.0,0.6256,22.62
665,47624.0,0.3812,0.6256,22.62
666,47626.0,0.0,0.6256,22.62
667,47629.0,0.3812,0.6256,22.62
668,47631.0,0.0,0.6256,22.62
669,47633.0,0.3763,0.6256,22.62
670,47635.0,0.0,0.6256,22.62
671,47637.0,0.3812,0.6256,22.62
672,47640.0,0.0,0.6256,22.62
673,47642.0,0.3812,0.6256,22.62
674,47644.0,0.0,0.6256,22.62
675,47646.0,0.3763,0.6256,22.62
676,47649.0,0.0,0.6256,22.62
677,47651.0,0.3812,0.6256,22.62
678,47653.0,0.0,0.6256,22.62
679,47655.0,0.3812,0.6256,22.62
680,47657.0,0.0,0.6256,22.62
681,47661.0,0.3763,0.6256,22.62
682,47663.0,0.0,0.6158,22.62
683,47665.0,0.3763,0.6158,22.62
684,47667.0,0.0,0.6158,22.62
685,47669.0,0.3715,0.6158,22.62
686,47672.0,0.0,0.6256,22.62
687,47674.0,0.3812,0.6256,22.62
688,47676.0,0.0,0.6256,22.62
689,47678.0,0.3812,0.6256,22.62
690,47681.0,0.0,0.6256,22.62
691,47683.0,0.3763,0.6256,22.62
692,47685.0,0.0,0.6256,22.62
693,47687.0,0.3763,0.6256,22.62
694,47689.0,0.0,0.6256,22.62
