,Time (ms),VConstant (v),VSpike (v),Temperature (C)
213,301548.0,0.0,0.6549,22.75
214,301550.0,0.5914,0.6549,22.75
215,301552.0,0.0,0.6549,22.75
216,301555.0,0.5914,0.6549,22.75
217,301557.0,0.0,0.6549,22.75
218,301559.0,0.5914,0.6549,22.75
219,301561.0,0.0,0.6549,22.75
220,301564.0,0.5914,0.6549,22.75
221,301566.0,0.0,0.6549,22.75
222,301569.0,0.5914,0.6549,22.75
223,301571.0,0.0,0.6549,22.75
224,301574.0,0.5914,0.6549,22.75
225,301576.0,0.0,0.6549,22.75
226,301578.0,0.5914,0.6549,22.75
227,301581.0,0.0,0.6549,22.75
228,301583.0,0.5963,0.6598,22.75
229,301585.0,0.0,0.6598,22.75
230,301587.0,0.5914,0.6549,22.75
231,301590.0,0.0,0.6549,22.75
232,301592.0,0.5914,0.6549,22.75
233,301594.0,0.0,0.6549,22.75
234,301597.0,0.5914,0.6549,22.75
235,301599.0,0.0,0.6549,22.75
236,301601.0,0.5914,0.65,22.75
237,301603.0,0.0,0.65,22.75
238,301606.0,0.5963,0.6598,22.75
239,301608.0,0.0,0.6598,22.75
240,301611.0,0.5914,0.6598,22.75
241,301613.0,0.0,0.6598,22.75
242,301616.0,0.5963,0.6598,22.75
243,301618.0,0.0,0.6598,22.75
244,301620.0,0.5963,0.6598,22.75
245,301622.0,0.0,0.6598,22.75
246,301625.0,0.5914,0.65,22.75
247,301627.0,0.0,0.65,22.75
248,301629.0,0.5914,0.65,22.75
249,301631.0,0.0,0.65,22.75
250,301634.0,0.5963,0.6598,22.75
251,301636.0,0.0,0.6598,22.75
252,301638.0,0.5914,0.6549,22.75
253,301640.0,0.0,0.6549,22.75
254,301643.0,0.5914,0.6549,22.75
255,301645.0,0.0,0.6549,22.75
256,301647.0,0.5914,0.65,22.75
257,301650.0,0.0,0.65,22.75
258,301652.0,0.5914,0.6549,22.75
259,301655.0,0.0,0.6549,22.75
260,301657.0,0.5914,0.6549,22.75
261,301660.0,0.0,0.6549,22.75
262,301662.0,0.5914,0.65,22.75
263,301664.0,0.0,0.65,22.75
264,301666.0,0.5914,0.65,22.75
265,301669.0,0.0,0.65,22.75
266,301671.0,0.5963,0.6598,22.75
267,301673.0,0.0,0.6598,22.75
268,301676.0,0.5914,0.6549,22.75
269,301678.0,0.0,0.6549,22.75
270,301680.0,0.5914,0.6549,22.75
271,301682.0,0.0,0.6549,22.75
272,301685.0,0.5914,0.6549,22.75
273,301687.0,0.0,0.6549,22.75
274,301689.0,0.5914,0.6549,22.75
275,301691.0,0.0,0.6549,22.75
276,301694.0,0.5914,0.65,22.75
277,301697.0,0.0,0.65,22.75
278,301699.0,0.5914,0.65,22.75
279,301701.0,0.0,0.65,22.75
280,301704.0,0.5963,0.6598,22.75
281,301706.0,0.0,0.6598,22.75
282,301708.0,0.5914,0.6549,22.75
283,301710.0,0.0,0.6549,22.75
284,301713.0,0.5914,0.6549,22.75
285,301715.0,0.0,0.6549,22.75
286,301717.0,0.5914,0.6549,22.75
287,301720.0,0.0,0.6549,22.75
288,301722.0,0.5914,0.6549,22.75
289,301724.0,0.0,0.6549,22.75
290,301726.0,0.5914,0.6549,22.75
291,301729.0,0.0,0.6549,22.75
292,301731.0,0.5914,0.65,22.75
293,301733.0,0.0,0.65,22.75
294,301735.0,0.5914,0.6549,22.75
295,301739.0,0.0,0.6549,22.75
296,301741.0,0.5914,0.6549,22.75
297,301743.0,0.0,0.6549,22.75
298,301746.0,0.5914,0.6549,22.75
299,301748.0,0.0,0.6549,22.75
300,301750.0,0.5914,0.6549,22.75
301,301752.0,0.0,0.6549,22.75
302,301755.0,0.5914,0.6549,22.75
303,301757.0,0.0,0.6549,22.75
304,301759.0,0.5914,0.65,22.75
305,301761.0,0.0,0.65,22.75
306,301764.0,0.5914,0.65,22.75
307,301766.0,0.0,0.65,22.75
308,301768.0,0.5963,0.6598,22.75
309,301770.0,0.0,0.6598,22.75
310,301773.0,0.5914,0.65,22.75
311,301775.0,0.0,0.65,22.75
312,301777.0,0.5914,0.65,22.75
313,301779.0,0.0,0.65,22.75
314,301783.0,0.5963,0.6598,22.75
315,301785.0,0.0,0.6598,22.75
316,301787.0,0.5914,0.65,22.75
317,301790.0,0.0,0.65,22.75
318,301792.0,0.5914,0.6549,22.75
319,301794.0,0.0,0.6549,22.75
320,301796.0,0.5914,0.6549,22.75
321,301799.0,0.0,0.6549,22.75
322,301801.0,0.5914,0.6549,22.75
323,301803.0,0.0,0.6549,22.75
324,301805.0,0.5914,0.6549,22.75
325,301808.0,0.0,0.6549,22.75
326,301810.0,0.5914,0.65,22.75
327,301812.0,0.0,0.65,22.75
328,301815.0,0.5914,0.65,22.75
329,301817.0,0.0,0.65,22.75
330,301819.0,0.5914,0.65,22.75
331,301821.0,0.0,0.65,22.75
332,301825.0,0.5914,0.65,22.75
333,301827.0,0.0,0.65,22.75
334,301829.0,0.5963,0.6549,22.75
335,301831.0,0.0,0.6549,22.75
336,301834.0,0.5914,0.6549,22.75
337,301836.0,0.0,0.6549,22.75
338,301838.0,0.5914,0.6549,22.75
339,301840.0,0.0,0.6549,22.75
340,301843.0,0.5914,0.6549,22.75
341,301845.0,0.0,0.6549,22.75
342,301847.0,0.5914,0.6549,22.75
343,301849.0,0.0,0.6549,22.75
344,301852.0,0.5914,0.6549,22.75
345,301854.0,0.0,0.6549,22.75
346,301856.0,0.5914,0.6549,22.75
347,301859.0,0.0,0.6549,22.75
348,301861.0,0.5914,0.6549,22.75
349,301863.0,0.0,0.6549,22.75
350,301865.0,0.5914,0.6549,22.75
351,301869.0,0.0,0.6549,22.75
352,301871.0,0.5914,0.6549,22.75
353,301873.0,0.0,0.6549,22.75
354,301875.0,0.5914,0.6549,22.75
355,301878.0,0.0,0.6549,22.75
356,301880.0,0.5914,0.6549,22.75
357,301882.0,0.0,0.6549,22.75
